id,product_id,customer_id,quantity,sales_amount,sale_date
7290,OFF-ST-10000675,SC-20725,9,305.01,2016-01-30
7291,OFF-BI-10004781,SC-20725,2,50.784,2016-01-30
7292,OFF-LA-10004689,SC-20725,9,26.01,2016-01-30
7293,TEC-MA-10001856,LR-16915,2,649.0,2017-12-04
7294,FUR-FU-10000719,CB-12415,7,59.99,2016-01-23
7295,FUR-FU-10003849,RD-19900,1,20.24,2015-05-26
7296,OFF-AR-10001725,NC-18340,2,37.84,2014-05-04
7297,OFF-FA-10000840,NC-18340,6,5.472,2014-05-04
7298,OFF-ST-10000943,NB-18655,5,77.24,2015-02-10
7299,FUR-TA-10002533,JK-15730,4,292.1,2014-11-18
7300,FUR-FU-10001546,JK-15730,2,8.544,2014-11-18
7301,FUR-BO-10003546,JK-15730,6,424.116,2014-11-18
7302,OFF-BI-10004728,JK-15730,3,2.892,2014-11-18
7303,OFF-ST-10000025,JK-15730,5,381.72,2014-11-18
7304,FUR-CH-10003817,DO-13645,2,97.184,2017-09-04
7305,OFF-PA-10000289,DO-13645,2,10.368,2017-09-04
7306,FUR-TA-10001889,MG-18145,3,890.841,2014-03-29
7307,TEC-AC-10002305,LH-17155,4,72.0,2016-11-05
7308,FUR-CH-10004875,LH-17155,2,113.888,2016-11-05
7309,OFF-EN-10001434,LH-17155,3,158.13,2016-11-05
7310,OFF-FA-10004395,MM-18280,3,14.13,2017-06-10
7311,OFF-BI-10004632,BD-11320,5,64.75,2015-08-10
7312,OFF-BI-10000145,SC-20575,2,1.872,2015-10-09
7313,OFF-BI-10002498,SC-20575,2,11.214,2015-10-09
7314,OFF-AR-10001761,SC-20575,8,37.376,2015-10-09
7315,TEC-PH-10001817,TN-21040,1,286.4,2016-05-28
7316,OFF-AR-10004456,ZC-21910,3,43.92,2017-05-11
7317,FUR-TA-10001539,NB-18655,1,142.182,2016-10-16
7318,OFF-PA-10003205,KH-16330,3,19.608,2017-11-17
7319,OFF-BI-10002813,KH-16330,7,4.158,2017-11-17
7320,TEC-PH-10002310,MN-17935,5,979.95,2017-11-26
7321,FUR-FU-10003623,MN-17935,5,135.3,2017-11-26
7322,OFF-PA-10003424,MY-18295,3,8.904,2017-09-03
7323,TEC-AC-10004353,MY-18295,2,100.8,2017-09-03
7324,FUR-FU-10001934,CS-11950,2,41.96,2017-12-05
7325,OFF-LA-10003766,CS-11950,3,9.45,2017-12-05
7326,OFF-AP-10004540,MC-17845,5,400.8,2017-11-10
7327,OFF-BI-10001543,MC-17845,1,28.792,2017-11-10
7328,FUR-FU-10004597,SC-20050,2,111.0,2014-03-18
7329,TEC-MA-10001148,SC-20050,4,1279.968,2014-03-18
7330,OFF-ST-10000078,SC-20050,7,1856.19,2014-03-18
7331,FUR-FU-10001037,SP-20650,6,22.752,2016-11-12
7332,TEC-PH-10001433,SC-20440,1,61.542,2017-10-26
7333,OFF-BI-10003007,SC-20440,7,81.438,2017-10-26
7334,FUR-FU-10001290,PR-18880,2,67.36,2015-04-11
7335,FUR-FU-10000087,PR-18880,3,54.528,2015-04-11
7336,TEC-AC-10002049,JK-15625,2,843.9,2015-12-25
7337,FUR-BO-10002613,JK-15625,2,449.568,2015-12-25
7338,OFF-ST-10004950,BM-11575,1,15.51,2017-09-21
7339,FUR-CH-10004875,SM-20950,3,192.186,2014-12-20
7340,OFF-AR-10003190,KC-16255,2,5.76,2015-07-18
7341,FUR-CH-10000553,SG-20470,2,67.88,2014-07-26
7342,OFF-LA-10002762,SG-20470,13,162.89,2014-07-26
7343,FUR-FU-10000719,SG-20470,3,25.71,2014-07-26
7344,OFF-ST-10000563,TB-21520,6,191.88,2014-12-26
7345,FUR-TA-10004289,DV-13045,6,721.875,2017-12-11
7346,TEC-PH-10003555,DV-13045,4,73.568,2017-12-11
7347,OFF-AR-10001958,DV-13045,1,13.584,2017-12-11
7348,FUR-CH-10000225,DV-13045,1,64.784,2017-12-11
7349,OFF-AP-10002534,SC-20020,3,176.772,2014-03-03
7350,OFF-BI-10000301,JB-15400,6,38.82,2017-10-21
7351,OFF-BI-10003460,JB-15400,5,21.9,2017-10-21
7352,TEC-AC-10001772,GH-14425,7,111.79,2017-11-10
7353,TEC-PH-10003505,MG-17650,8,445.44,2017-03-16
7354,OFF-LA-10004484,RD-19660,5,16.52,2016-09-22
7355,OFF-PA-10001593,SN-20560,5,29.9,2017-02-06
7356,OFF-BI-10004139,AH-10690,8,116.4,2015-12-31
7357,OFF-AR-10001315,MZ-17335,1,1.408,2016-10-09
7358,FUR-FU-10001488,MZ-17335,2,169.568,2016-10-09
7359,TEC-PH-10002170,AR-10345,6,251.964,2014-12-30
7360,FUR-TA-10004575,AR-10345,3,523.764,2014-12-30
7361,OFF-PA-10000809,JF-15295,3,19.44,2016-04-12
7362,FUR-CH-10000225,JF-15295,3,194.352,2016-04-12
7363,OFF-BI-10003707,JF-15295,3,36.624,2016-04-12
7364,TEC-PH-10004539,DS-13180,3,340.182,2016-11-28
7365,OFF-FA-10004076,DS-13180,8,12.672,2016-11-28
7366,OFF-BI-10003166,DS-13180,2,6.888,2016-11-28
7367,OFF-ST-10002301,DS-13180,2,32.544,2016-11-28
7368,FUR-CH-10002647,DS-13180,7,347.802,2016-11-28
7369,OFF-BI-10004654,BP-11095,3,15.57,2017-04-15
7370,OFF-LA-10001175,TG-21310,2,4.608,2015-03-09
7371,TEC-PH-10001336,BT-11395,2,257.98,2014-10-28
7372,OFF-ST-10000760,JF-15190,11,153.78,2017-01-07
7373,OFF-ST-10002301,JF-15190,3,61.02,2017-01-07
7374,OFF-SU-10004884,JF-15190,7,110.11,2017-01-07
7375,OFF-FA-10003112,JF-15190,1,7.89,2017-01-07
7376,OFF-BI-10000069,MK-17905,3,36.024,2017-08-13
7377,OFF-AR-10001958,GG-14650,4,54.336,2017-11-02
7378,OFF-ST-10001321,MC-18130,6,92.52,2014-09-19
7379,OFF-AR-10003504,ML-18265,3,10.272,2015-05-31
7380,OFF-ST-10000419,AG-10270,3,40.74,2016-09-13
7381,OFF-LA-10004559,AG-10270,5,14.4,2016-09-13
7382,TEC-PH-10001644,AG-10270,5,149.95,2016-09-13
7383,OFF-SU-10004782,AG-10270,2,16.9,2016-09-13
7384,OFF-PA-10002250,AG-10270,3,17.61,2016-09-13
7385,OFF-AP-10001394,AG-10270,2,378.0,2016-09-13
7386,OFF-PA-10001838,AG-10270,3,17.64,2016-09-13
7387,OFF-ST-10004340,AG-10270,6,373.08,2016-09-13
7388,FUR-FU-10003664,AG-10270,14,1336.44,2016-09-13
7389,TEC-PH-10004897,AG-10270,3,29.97,2016-09-13
7390,FUR-CH-10000454,TT-21070,2,390.368,2017-11-29
7391,FUR-FU-10004017,TT-21070,5,101.52,2017-11-29
7392,OFF-PA-10000241,LT-16765,3,74.352,2017-12-04
7393,OFF-PA-10003016,DD-13570,5,15.7,2017-05-02
7394,OFF-AR-10001615,DD-13570,3,59.52,2017-05-02
7395,OFF-PA-10002713,DD-13570,5,34.4,2017-05-02
7396,FUR-TA-10002958,DB-12970,2,313.176,2016-12-25
7397,FUR-CH-10003746,DB-12970,3,866.646,2016-12-25
7398,OFF-AP-10003217,DM-12955,6,795.408,2014-09-30
7399,OFF-PA-10001526,ME-17725,9,35.856,2014-07-12
7400,TEC-AC-10002857,ME-17725,4,23.84,2014-07-12
7401,FUR-FU-10003039,TR-21325,1,43.13,2016-09-08
7402,OFF-PA-10002615,TR-21325,7,30.87,2016-09-08
7403,OFF-SU-10002573,SH-20395,4,70.12,2017-08-06
7404,FUR-BO-10004015,CB-12535,5,509.9575,2015-05-14
7405,FUR-FU-10001979,CB-12535,3,122.91,2015-05-14
7406,FUR-CH-10003833,CB-12535,2,97.568,2015-05-14
7407,FUR-CH-10004495,CB-12535,3,722.352,2015-05-14
7408,OFF-LA-10001613,ML-17410,5,11.52,2017-01-20
7409,FUR-FU-10003247,JG-15310,8,167.84,2016-05-30
7410,FUR-TA-10004442,JS-15880,1,172.11,2014-04-08
7411,TEC-AC-10001314,AG-10270,2,99.98,2014-07-23
7412,TEC-PH-10001619,MG-17890,1,156.792,2017-05-30
7413,TEC-AC-10002323,MG-17890,2,35.36,2017-05-30
7414,FUR-FU-10000820,MG-17890,1,13.592,2017-05-30
7415,FUR-CH-10004287,SC-20770,2,386.68,2016-03-13
7416,TEC-AC-10000474,SC-20770,5,379.96,2016-03-13
7417,TEC-PH-10001494,SC-20770,3,539.91,2016-03-13
7418,OFF-PA-10004996,SC-20770,5,41.24,2016-03-13
7419,OFF-BI-10004318,SC-20770,1,51.897,2016-03-13
7420,OFF-ST-10002574,SC-20770,5,552.56,2016-03-13
7421,OFF-BI-10002353,SC-20770,5,23.16,2016-03-13
7422,OFF-ST-10003641,SC-20770,2,126.08,2016-03-13
7423,TEC-MA-10001148,SC-20770,3,449.1,2016-03-13
7424,OFF-AP-10000026,BS-11755,4,195.104,2017-04-10
7425,FUR-FU-10003878,BS-11755,3,36.672,2017-04-10
7426,FUR-CH-10001146,LC-17140,2,85.246,2016-06-25
7427,FUR-FU-10003919,LC-17140,2,32.712,2016-06-25
7428,OFF-BI-10000605,MH-17440,3,11.43,2014-03-17
7429,OFF-BI-10000309,MH-17440,2,30.44,2014-03-17
7430,OFF-PA-10003349,MH-17440,2,12.96,2014-03-17
7431,OFF-PA-10003063,MH-17440,4,16.0,2014-03-17
7432,OFF-AP-10003971,MH-17440,3,32.67,2014-03-17
7433,OFF-FA-10004838,RD-19720,3,4.464,2014-08-09
7434,OFF-BI-10001097,RD-19720,5,9.345,2014-08-09
7435,OFF-BI-10000605,BP-11095,3,9.144,2015-07-26
7436,OFF-BI-10003314,BP-11095,6,23.136,2015-07-26
7437,OFF-AR-10002067,BP-11095,5,99.2,2015-07-26
7438,OFF-BI-10001031,BF-11020,5,21.36,2014-02-15
7439,FUR-FU-10003832,CP-12085,5,46.9,2015-03-24
7440,OFF-BI-10000138,JL-15235,5,18.72,2017-09-02
7441,FUR-TA-10004607,JL-15235,2,236.528,2017-09-02
7442,OFF-LA-10003148,JG-15805,3,18.9,2015-11-16
7443,OFF-PA-10001804,VP-21760,2,10.688,2014-12-09
7444,OFF-ST-10000036,VP-21760,3,237.096,2014-12-09
7445,OFF-PA-10001166,RD-19810,1,5.184,2017-02-03
7446,OFF-PA-10001033,RD-19810,2,65.584,2017-02-03
7447,FUR-FU-10004597,RD-19810,1,22.2,2017-02-03
7448,OFF-PA-10000418,RD-19810,5,419.4,2017-02-03
7449,FUR-FU-10004090,MH-18025,5,88.92,2017-11-11
7450,OFF-AR-10000390,SJ-20125,3,9.912,2017-09-17
7451,FUR-CH-10003774,SJ-20125,5,318.43,2017-09-17
7452,OFF-BI-10002412,SJ-20125,5,5.8,2017-09-17
7453,TEC-PH-10002415,SJ-20125,6,1415.76,2017-09-17
7454,TEC-PH-10003505,FM-14380,2,148.48,2017-06-25
7455,OFF-LA-10003663,KH-16360,4,9.248,2016-07-30
7456,OFF-ST-10001780,KH-16360,2,1036.624,2016-07-30
7457,TEC-PH-10002033,LL-16840,2,569.64,2015-04-16
7458,OFF-BI-10001036,LL-16840,1,9.14,2015-04-16
7459,FUR-FU-10001468,LL-16840,7,1196.86,2015-04-16
7460,FUR-BO-10001519,LL-16840,9,523.26,2015-04-16
7461,TEC-CO-10001943,AR-10540,4,639.968,2015-04-11
7462,OFF-PA-10003127,AR-10540,2,52.76,2015-04-11
7463,TEC-AC-10002076,NP-18670,9,538.92,2015-02-27
7464,OFF-AR-10003338,LP-17095,2,14.88,2016-09-08
7465,OFF-PA-10004610,LP-17095,8,34.24,2016-09-08
7466,OFF-ST-10001272,LP-17095,2,261.74,2016-09-08
7467,OFF-AP-10001366,AH-10690,8,87.84,2016-05-19
7468,FUR-FU-10001424,TB-21190,4,34.92,2017-11-11
7469,OFF-PA-10000349,AA-10315,3,14.94,2014-09-15
7470,FUR-FU-10002456,AA-10315,2,14.56,2014-09-15
7471,OFF-BI-10002609,AC-10615,4,3.576,2015-09-15
7472,OFF-ST-10001522,AC-10615,2,147.184,2015-09-15
7473,TEC-CO-10000971,EM-14140,5,1499.95,2016-07-01
7474,OFF-AR-10000034,QJ-19255,4,13.568,2016-04-10
7475,FUR-CH-10004063,ME-17320,9,2573.82,2014-01-06
7476,OFF-BI-10004632,ME-17320,2,609.98,2014-01-06
7477,OFF-AR-10001662,ME-17320,2,5.48,2014-01-06
7478,TEC-PH-10004977,ME-17320,2,391.98,2014-01-06
7479,TEC-PH-10004539,ME-17320,4,755.96,2014-01-06
7480,OFF-FA-10001883,ME-17320,4,31.12,2014-01-06
7481,OFF-PA-10000955,ME-17320,1,6.54,2014-01-06
7482,OFF-EN-10002500,LB-16795,1,12.78,2016-09-01
7483,OFF-BI-10004654,JP-16135,4,18.464,2014-09-23
7484,FUR-CH-10003774,EB-13705,7,445.802,2014-12-15
7485,OFF-AR-10004707,CS-12400,1,2.48,2017-12-28
7486,OFF-BI-10004040,CS-12400,5,25.9,2017-12-28
7487,OFF-PA-10001184,PM-19135,5,29.9,2015-12-19
7488,TEC-AC-10004145,PM-19135,9,2249.91,2015-12-19
7489,FUR-TA-10003473,PM-19135,4,1053.164,2015-12-19
7490,OFF-PA-10003172,AA-10645,2,12.96,2017-11-05
7491,FUR-FU-10003799,FA-14230,6,106.68,2015-09-10
7492,TEC-PH-10002583,CM-12190,6,119.94,2017-11-16
7493,OFF-PA-10004239,CC-12475,3,10.272,2017-09-11
7494,FUR-TA-10002855,CC-12475,5,512.19,2017-09-11
7495,OFF-AP-10001626,CC-12475,2,1.556,2017-09-11
7496,OFF-BI-10004022,TC-21295,2,4.448,2017-07-14
7497,FUR-FU-10003601,TC-21295,3,276.69,2017-07-14
7498,OFF-FA-10000490,TC-21295,4,4.96,2017-07-14
7499,OFF-AR-10004042,TC-21295,4,71.92,2017-07-14
7500,FUR-FU-10002960,TC-21295,3,18.84,2017-07-14
7501,TEC-AC-10000991,TC-21295,3,140.97,2017-07-14
7502,TEC-PH-10004977,TC-21295,3,470.376,2017-07-14
7503,OFF-AR-10000817,TB-21400,2,6.08,2017-03-30
7504,TEC-PH-10002447,TB-21400,1,164.792,2017-03-30
7505,OFF-EN-10003134,JK-15325,2,23.36,2016-01-31
7506,OFF-BI-10000309,BW-11200,4,12.176,2017-06-08
7507,TEC-PH-10001615,SH-20395,2,46.384,2014-11-02
7508,OFF-ST-10003208,SH-20395,2,362.92,2014-11-02
7509,OFF-PA-10000605,JL-15835,2,9.248,2017-07-14
7510,TEC-PH-10000560,JL-15835,9,1889.946,2017-07-14
7511,OFF-ST-10003455,JL-15835,5,62.04,2017-07-14
7512,FUR-FU-10002937,JL-15835,5,396.92,2017-07-14
7513,OFF-ST-10001837,JL-15835,7,239.456,2017-07-14
7514,OFF-AR-10004757,JL-15835,5,13.12,2017-07-14
7515,OFF-BI-10004236,JL-15835,2,29.36,2017-12-09
7516,OFF-AP-10000159,JL-15835,5,214.9,2017-12-09
7517,OFF-BI-10003274,JL-15835,4,15.92,2017-12-09
7518,TEC-AC-10001013,JL-15835,5,146.45,2017-12-09
7519,OFF-ST-10004963,JL-15835,1,15.14,2017-12-09
7520,OFF-LA-10004409,JL-15835,2,5.76,2017-12-09
7521,TEC-CO-10001046,JL-15835,2,1399.98,2017-12-09
7522,OFF-BI-10002824,MD-17350,2,8.952,2016-09-05
7523,OFF-BI-10001757,MD-17350,6,8.856,2016-09-05
7524,FUR-CH-10004477,MD-17350,2,85.246,2016-09-05
7525,OFF-EN-10003072,CL-12565,7,21.728,2014-09-10
7526,FUR-CH-10003973,CL-12565,5,1487.04,2014-09-10
7527,OFF-EN-10001028,RA-19885,6,71.88,2017-09-26
7528,FUR-FU-10003829,RA-19885,3,9.24,2017-09-26
7529,OFF-PA-10002245,RA-19885,6,35.88,2017-09-26
7530,OFF-BI-10002215,RA-19885,3,17.04,2017-09-26
7531,OFF-BI-10003925,RA-19885,3,931.176,2017-09-26
7532,FUR-FU-10002298,LC-16885,3,266.352,2016-06-17
7533,FUR-CH-10004853,LC-16885,4,483.136,2016-06-17
7534,FUR-CH-10002880,SW-20245,2,196.784,2017-02-25
7535,FUR-BO-10004709,SW-20245,5,231.92,2017-02-25
7536,OFF-SU-10004231,HG-14965,3,29.7,2017-03-31
7537,FUR-FU-10000820,MV-17485,2,13.592,2017-12-03
7538,OFF-PA-10001736,GT-14710,2,70.88,2016-02-19
7539,OFF-ST-10003306,BS-11380,1,114.288,2017-12-02
7540,OFF-BI-10003707,BS-11380,8,36.624,2017-12-02
7541,FUR-BO-10003546,BS-11380,8,242.352,2017-12-02
7542,TEC-PH-10000213,BS-11380,2,49.616,2017-12-02
7543,FUR-FU-10001488,BS-11380,6,508.704,2017-12-02
7544,TEC-PH-10004833,BS-11380,6,57.36,2017-12-02
7545,FUR-CH-10002335,BS-11380,5,906.68,2017-12-02
7546,TEC-PH-10001128,CM-12715,6,719.952,2014-10-10
7547,TEC-PH-10004667,CM-12715,7,755.944,2014-10-10
7548,OFF-BI-10004817,CM-12715,5,11.98,2014-10-10
7549,OFF-BI-10004140,CM-12715,1,0.898,2014-10-10
7550,FUR-FU-10004671,EM-13825,3,21.204,2016-09-05
7551,OFF-EN-10002592,KH-16330,3,34.74,2014-11-20
7552,TEC-PH-10004447,KH-16330,6,833.94,2014-11-20
7553,OFF-BI-10003669,KH-16330,3,12.96,2014-11-20
7554,OFF-PA-10000223,KH-16330,4,25.92,2014-11-20
7555,FUR-BO-10004467,AF-10885,7,349.965,2014-05-10
7556,OFF-AR-10000716,AF-10885,5,22.32,2014-05-10
7557,OFF-PA-10003641,JR-16210,6,158.28,2017-11-27
7558,OFF-BI-10004519,JR-16210,3,497.94,2017-11-27
7559,OFF-AP-10002518,DL-12925,3,533.94,2014-11-01
7560,OFF-PA-10000806,DL-12925,3,167.94,2014-11-01
7561,FUR-FU-10003142,DL-12925,6,31.68,2014-11-01
7562,FUR-CH-10000454,BD-11605,1,170.786,2016-12-30
7563,FUR-BO-10003894,RB-19570,4,198.744,2016-09-03
7564,TEC-AC-10001714,RB-19795,2,63.824,2017-10-05
7565,FUR-CH-10001190,TB-21250,4,435.168,2016-01-30
7566,FUR-BO-10000468,TB-21250,1,48.58,2016-01-30
7567,TEC-AC-10001998,KN-16390,3,47.976,2017-04-21
7568,OFF-PA-10001534,KN-16390,4,20.736,2017-04-21
7569,OFF-AR-10003045,RL-19615,9,26.46,2014-12-05
7570,OFF-PA-10001363,RL-19615,4,49.12,2014-12-05
7571,OFF-FA-10002280,RL-19615,3,15.0,2014-12-05
7572,OFF-ST-10003479,FH-14275,5,194.7,2014-10-21
7573,FUR-TA-10004607,FH-14275,4,591.32,2014-10-21
7574,OFF-AR-10001022,FH-14275,1,2.84,2014-10-21
7575,OFF-ST-10004186,YS-21880,2,221.96,2015-12-08
7576,TEC-AC-10000865,YS-21880,4,236.0,2015-12-08
7577,TEC-AC-10000023,SW-20755,2,41.94,2014-11-02
7578,TEC-PH-10001750,SW-20755,1,52.792,2014-11-02
7579,FUR-CH-10004997,PN-18775,3,563.94,2016-12-18
7580,OFF-AP-10000275,AT-10735,8,2625.12,2015-11-23
7581,OFF-AR-10004999,AT-10735,3,17.94,2015-11-23
7582,OFF-ST-10003816,EJ-13720,3,422.856,2015-08-13
7583,FUR-CH-10003968,DM-13345,2,127.764,2015-04-16
7584,TEC-PH-10000730,KH-16690,7,3499.93,2014-03-21
7585,OFF-LA-10004409,KH-16690,5,14.4,2014-03-21
7586,OFF-PA-10000675,KH-16690,3,122.97,2014-03-21
7587,OFF-AR-10001573,KH-16690,4,9.32,2014-03-21
7588,OFF-BI-10001597,KH-16690,3,122.94,2014-03-21
7589,FUR-FU-10001196,MB-18085,3,17.31,2017-11-16
7590,OFF-AR-10004602,DK-12895,7,128.744,2015-09-25
7591,FUR-FU-10000260,DB-13210,9,58.248,2016-09-05
7592,FUR-CH-10001146,DB-13210,2,71.246,2016-09-05
7593,OFF-AR-10000896,DB-13210,3,7.872,2016-09-05
7594,FUR-CH-10000309,DB-13210,3,887.271,2016-09-05
7595,OFF-BI-10001989,CV-12295,7,146.86,2017-04-20
7596,OFF-BI-10001036,CV-12295,4,36.56,2017-04-20
7597,TEC-PH-10002103,GK-14620,3,225.576,2015-06-15
7598,OFF-AR-10001473,JA-15970,2,5.248,2014-09-17
7599,OFF-AR-10000411,JA-15970,3,38.256,2014-09-17
7600,OFF-PA-10000246,JA-15970,5,40.24,2014-09-17
7601,TEC-MA-10004086,JA-15970,5,29.925,2014-09-17
7602,OFF-PA-10003039,JA-15970,6,148.704,2014-09-17
7603,TEC-AC-10004633,JA-15970,10,55.92,2014-09-17
7604,OFF-PA-10000289,TH-21115,2,12.96,2016-07-08
7605,FUR-FU-10003247,BS-11665,3,25.176,2016-05-27
7606,FUR-FU-10002191,BS-11665,2,5.584,2016-05-27
7607,OFF-ST-10001496,BS-11665,9,1297.368,2016-05-27
7608,OFF-ST-10000585,NS-18505,2,264.32,2017-12-24
7609,OFF-PA-10001166,MK-18160,4,25.92,2017-05-03
7610,OFF-AR-10003651,MK-18160,7,22.96,2017-05-03
7611,OFF-PA-10001800,SA-20830,3,19.44,2014-02-22
7612,OFF-PA-10000791,BH-11710,2,9.54,2015-02-08
7613,OFF-FA-10000134,BH-11710,1,5.81,2015-02-08
7614,OFF-AR-10001149,BH-11710,2,5.76,2015-02-08
7615,FUR-FU-10000010,SC-20380,3,14.91,2015-08-24
7616,OFF-BI-10000201,RF-19345,9,6.642,2014-11-30
7617,OFF-PA-10001776,CM-12235,2,18.54,2016-12-10
7618,OFF-BI-10003656,CM-12235,5,679.96,2016-12-10
7619,FUR-TA-10001539,JM-15655,1,189.576,2017-10-27
7620,TEC-PH-10004100,JM-15655,5,71.96,2017-10-27
7621,TEC-PH-10001580,RB-19435,5,539.92,2014-11-25
7622,FUR-CH-10002335,RB-19435,4,725.344,2014-11-25
7623,OFF-AR-10004707,RB-19435,3,7.44,2014-11-25
7624,OFF-AP-10000576,SS-20515,1,39.48,2014-07-14
7625,OFF-AP-10001394,NM-18445,5,850.5,2015-05-23
7626,FUR-FU-10003724,NM-18445,9,75.33,2015-05-23
7627,OFF-AP-10002867,EM-14095,6,325.632,2015-11-21
7628,TEC-AC-10002718,EM-14095,2,23.344,2015-11-21
7629,OFF-LA-10003121,EM-14095,5,16.52,2015-11-21
7630,OFF-EN-10002230,MP-17470,5,335.72,2014-03-30
7631,TEC-PH-10001819,MP-17470,7,251.944,2014-03-30
7632,FUR-CH-10002304,MP-17470,7,127.302,2014-03-30
7633,FUR-CH-10002602,KH-16360,8,1207.84,2017-12-29
7634,OFF-BI-10002414,KH-16360,1,12.53,2017-12-29
7635,OFF-AR-10003696,KH-16360,1,34.58,2017-12-29
7636,FUR-CH-10004495,KH-16360,1,300.98,2017-12-29
7637,FUR-CH-10001270,KH-16360,3,258.75,2017-12-29
7638,OFF-AR-10001615,DB-13555,3,59.52,2017-03-02
7639,OFF-EN-10003286,DB-13555,7,57.96,2017-03-02
7640,FUR-BO-10003660,DB-13555,2,441.96,2017-03-02
7641,OFF-PA-10002764,DB-13555,6,68.04,2017-03-02
7642,TEC-MA-10001695,LB-16795,6,703.71,2016-10-06
7643,OFF-BI-10002824,LB-16795,4,17.904,2016-10-06
7644,OFF-BI-10002571,LB-16795,4,11.976,2016-10-06
7645,TEC-AC-10001553,LB-16795,5,67.96,2016-10-06
7646,FUR-CH-10003973,CA-11965,3,892.224,2015-04-05
7647,TEC-MA-10002073,DL-12925,2,1299.99,2014-09-09
7648,OFF-BI-10003529,FC-14335,2,4.544,2016-03-15
7649,FUR-CH-10000309,FC-14335,4,1352.032,2016-03-15
7650,FUR-TA-10004154,DB-13120,9,1548.99,2015-12-27
7651,OFF-EN-10003286,DB-13120,3,19.872,2015-12-27
7652,TEC-AC-10001552,CK-12205,3,119.448,2017-08-07
7653,OFF-ST-10002790,CK-12205,2,118.16,2017-08-07
7654,OFF-AR-10003217,FW-14395,4,19.56,2015-03-22
7655,FUR-FU-10002813,JM-15865,4,80.96,2015-11-30
7656,OFF-PA-10003848,JM-15865,4,25.92,2015-11-30
7657,OFF-AP-10000240,PS-18970,2,106.96,2014-04-15
7658,FUR-FU-10004091,PS-18970,4,187.76,2014-04-15
7659,OFF-BI-10001071,TC-21475,4,76.776,2017-07-30
7660,OFF-BI-10003676,CV-12805,5,53.9,2017-06-01
7661,FUR-FU-10004864,VS-21820,3,76.728,2014-01-07
7662,OFF-BI-10003708,VS-21820,7,10.43,2014-01-07
7663,OFF-AR-10002067,SC-20575,5,99.2,2017-09-29
7664,OFF-AR-10003158,SG-20605,5,15.92,2017-09-13
7665,FUR-FU-10000193,NB-18580,4,129.92,2014-10-22
7666,OFF-BI-10000977,DR-12940,1,30.4,2016-10-04
7667,TEC-CO-10001449,DR-12940,9,5399.91,2016-10-04
7668,OFF-ST-10000136,DR-12940,3,119.1,2016-10-04
7669,OFF-PA-10000743,MA-17560,6,40.08,2015-11-27
7670,OFF-PA-10001019,MA-17560,3,59.94,2015-11-27
7671,TEC-AC-10003095,MA-17560,2,259.98,2015-11-27
7672,FUR-BO-10002916,MA-17560,1,170.98,2015-11-27
7673,FUR-FU-10002506,MA-17560,3,38.97,2015-11-27
7674,OFF-PA-10003823,MA-17560,5,154.9,2015-11-27
7675,FUR-TA-10004619,MA-17560,4,446.068,2015-11-27
7676,OFF-AP-10001271,TS-21655,3,152.94,2017-05-06
7677,TEC-AC-10002331,JG-15115,3,23.472,2014-10-08
7678,OFF-PA-10003228,KM-16375,4,195.64,2014-12-31
7679,OFF-PA-10002586,KM-16375,3,14.94,2014-12-31
7680,TEC-AC-10002049,KM-16375,4,1687.8,2014-12-31
7681,FUR-BO-10000362,KM-16375,2,341.96,2014-12-31
7682,FUR-CH-10004218,KM-16375,6,605.88,2014-12-31
7683,OFF-AP-10003779,SD-20485,1,186.732,2015-04-28
7684,OFF-BI-10003527,SD-20485,3,3812.97,2015-04-28
7685,OFF-BI-10002897,TT-21070,9,26.424,2015-02-14
7686,TEC-PH-10002584,TT-21070,1,625.99,2015-02-14
7687,FUR-TA-10001095,BB-11545,9,1568.61,2016-11-25
7688,OFF-BI-10004002,BB-11545,1,17.3,2016-11-25
7689,TEC-AC-10004518,BB-11545,8,160.0,2016-11-25
7690,OFF-AP-10002191,RS-19420,3,179.94,2017-07-15
7691,FUR-TA-10004575,RS-19420,3,872.94,2017-07-15
7692,OFF-PA-10003177,RS-19420,2,12.96,2017-07-15
7693,OFF-LA-10003923,AI-10855,6,88.8,2014-12-29
7694,TEC-PH-10001051,AI-10855,4,319.968,2014-12-29
7695,FUR-CH-10004754,MC-17275,7,167.888,2016-03-22
7696,OFF-PA-10000357,AH-10120,5,163.96,2017-07-02
7697,OFF-BI-10001787,AH-10120,4,5.232,2017-07-02
7698,TEC-CO-10002313,BF-11170,2,1199.98,2017-12-14
7699,OFF-ST-10002790,BF-11170,1,73.85,2017-12-14
7700,OFF-SU-10001664,BF-11170,3,25.71,2017-12-14
7701,OFF-FA-10001332,BF-11170,6,17.28,2017-12-14
7702,FUR-TA-10003473,BF-11170,2,526.582,2017-12-14
7703,OFF-PA-10000605,AA-10480,2,11.56,2016-08-26
7704,TEC-PH-10002170,AA-10480,3,209.97,2016-08-26
7705,FUR-TA-10004147,AA-10480,4,447.84,2016-08-26
7706,TEC-AC-10003911,AA-10480,3,479.97,2016-08-26
7707,OFF-AR-10002578,AA-10480,3,8.64,2016-08-26
7708,OFF-AR-10001761,SV-20815,2,11.68,2017-10-15
7709,TEC-AC-10001553,EH-14185,3,40.776,2014-10-25
7710,OFF-BI-10000309,EH-14185,3,13.698,2014-10-25
7711,TEC-PH-10003095,JL-15850,5,87.8,2015-04-02
