product_id,name,category,unit_price
OFF-LA-10001982,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,Office Supplies,3.75
OFF-LA-10002034,Avery 478,Office Supplies,4.91
OFF-LA-10002043,Avery 489,Office Supplies,10.35
OFF-LA-10002195,Avery 481,Office Supplies,3.08
OFF-LA-10002271,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,Office Supplies,3.08
OFF-LA-10002312,Avery 490,Office Supplies,14.8
OFF-LA-10002368,Avery 479,Office Supplies,2.61
OFF-LA-10002381,Avery 497,Office Supplies,2.77
OFF-LA-10002473,Avery 484,Office Supplies,2.3
OFF-LA-10002475,Avery 519,Office Supplies,7.31
OFF-LA-10002762,Avery 485,Office Supplies,12.53
OFF-LA-10002787,Avery 480,Office Supplies,3.75
OFF-LA-10002945,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",Office Supplies,5.04
OFF-LA-10003077,Avery 500,Office Supplies,7.31
OFF-LA-10003121,Avery 506,Office Supplies,4.13
OFF-LA-10003148,Avery 51,Office Supplies,6.3
OFF-LA-10003190,Avery 474,Office Supplies,2.3
OFF-LA-10003223,Avery 508,Office Supplies,4.91
OFF-LA-10003388,Avery 5,Office Supplies,2.88
OFF-LA-10003498,Avery 475,Office Supplies,14.8
OFF-LA-10003510,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",Office Supplies,30.53
OFF-LA-10003537,Avery 515,Office Supplies,12.53
OFF-LA-10003663,Avery 498,Office Supplies,2.89
OFF-LA-10003714,Avery 510,Office Supplies,3.0
OFF-LA-10003720,Avery 487,Office Supplies,3.69
OFF-LA-10003766,Self-Adhesive Removable Labels,Office Supplies,3.15
OFF-LA-10003923,Alphabetical Labels for Top Tab Filing,Office Supplies,14.8
OFF-LA-10003930,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",Office Supplies,98.31
OFF-LA-10004008,Avery 507,Office Supplies,2.59
OFF-LA-10004055,Color-Coded Legal Exhibit Labels,Office Supplies,4.91
OFF-LA-10004093,Avery 486,Office Supplies,7.31
OFF-LA-10004178,Avery 491,Office Supplies,3.3
OFF-LA-10004272,Avery 482,Office Supplies,2.89
OFF-LA-10004345,Avery 493,Office Supplies,4.42
OFF-LA-10004409,Avery 492,Office Supplies,2.88
OFF-LA-10004425,Staple-on labels,Office Supplies,2.89
OFF-LA-10004484,Avery 476,Office Supplies,4.13
OFF-LA-10004544,Avery 505,Office Supplies,11.84
OFF-LA-10004545,Avery 50,Office Supplies,12.53
OFF-LA-10004559,Avery 49,Office Supplies,2.88
OFF-LA-10004677,Self-Adhesive Address Labels for Typewriters with Dispenser Box,Office Supplies,2.95
OFF-LA-10004689,Avery 512,Office Supplies,2.89
OFF-LA-10004853,Avery 483,Office Supplies,4.48
OFF-PA-10000007,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",Office Supplies,3.6
OFF-PA-10000019,Xerox 1931,Office Supplies,6.48
OFF-PA-10000029,Xerox 224,Office Supplies,5.83
OFF-PA-10000048,Xerox 20,Office Supplies,6.48
OFF-PA-10000061,Xerox 205,Office Supplies,6.48
OFF-PA-10000062,Green Bar Computer Printout Paper,Office Supplies,54.96
OFF-PA-10000069,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",Office Supplies,7.59
OFF-PA-10000100,Xerox 1945,Office Supplies,40.99
OFF-PA-10000130,Xerox 199,Office Supplies,3.42
OFF-PA-10000141,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",Office Supplies,1.96
OFF-PA-10000143,Astroparche Fine Business Paper,Office Supplies,5.28
OFF-PA-10000157,Xerox 191,Office Supplies,19.98
OFF-PA-10000167,Xerox 1925,Office Supplies,27.880000000000003
OFF-PA-10000174,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",Office Supplies,8.22
OFF-PA-10000176,Xerox 1887,Office Supplies,17.075
OFF-PA-10000210,Xerox Blank Computer Paper,Office Supplies,19.98
OFF-PA-10000213,Xerox 198,Office Supplies,4.98
OFF-PA-10000223,Xerox 2000,Office Supplies,6.48
OFF-PA-10000232,Xerox 1975,Office Supplies,6.48
OFF-PA-10000241,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",Office Supplies,27.880000000000003
OFF-PA-10000246,Riverleaf Stik-Withit Designer Note Cubes,Office Supplies,10.06
OFF-PA-10000249,Easy-staple paper,Office Supplies,12.28
OFF-PA-10000289,Xerox 213,Office Supplies,6.48
OFF-PA-10000295,Xerox 229,Office Supplies,5.18
OFF-PA-10000300,Xerox 1936,Office Supplies,15.98
OFF-PA-10000304,Xerox 1995,Office Supplies,5.83
OFF-PA-10000308,Xerox 1901,Office Supplies,4.22
OFF-PA-10000312,Xerox 1955,Office Supplies,18.27
OFF-PA-10000327,Xerox 1971,Office Supplies,3.85
OFF-PA-10000349,Easy-staple paper,Office Supplies,4.98
OFF-PA-10000350,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",Office Supplies,8.56
OFF-PA-10000357,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",Office Supplies,42.685
OFF-PA-10000380,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",Office Supplies,8.34
OFF-PA-10000418,Xerox 189,Office Supplies,104.85
OFF-PA-10000466,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",Office Supplies,6.74
OFF-PA-10000474,Easy-staple paper,Office Supplies,35.44
OFF-PA-10000477,Xerox 1952,Office Supplies,4.98
OFF-PA-10000482,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",Office Supplies,37.94
OFF-PA-10000483,Xerox 19,Office Supplies,27.880000000000003
OFF-PA-10000501,Petty Cash Envelope,Office Supplies,21.57
OFF-PA-10000520,Xerox 201,Office Supplies,6.48
OFF-PA-10000528,Xerox 1981,Office Supplies,5.28
OFF-PA-10000533,Southworth Parchment Paper & Envelopes,Office Supplies,5.23
OFF-PA-10000551,Array Memo Cubes,Office Supplies,5.18
OFF-PA-10000552,Xerox 200,Office Supplies,5.18
OFF-PA-10000556,Xerox 208,Office Supplies,5.83
OFF-PA-10000565,Easy-staple paper,Office Supplies,55.98
OFF-PA-10000575,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",Office Supplies,6.69
OFF-PA-10000587,"Array Parchment Paper, Assorted Colors",Office Supplies,7.28
OFF-PA-10000595,Xerox 1929,Office Supplies,22.84
OFF-PA-10000605,Xerox 1950,Office Supplies,5.78
OFF-PA-10000659,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",Office Supplies,14.02
OFF-PA-10000673,"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",Office Supplies,6.550000000000001
OFF-PA-10000675,Xerox 1919,Office Supplies,40.99
OFF-PA-10000682,Xerox 1924,Office Supplies,4.62
OFF-PA-10000697,"TOPS Voice Message Log Book, Flash Format",Office Supplies,3.81
OFF-PA-10000726,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",Office Supplies,9.11
OFF-PA-10000740,Xerox 1982,Office Supplies,22.84
OFF-PA-10000743,Xerox 1977,Office Supplies,6.68
OFF-PA-10000788,Xerox 210,Office Supplies,5.18
OFF-PA-10000791,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",Office Supplies,4.77
OFF-PA-10000806,Xerox 1934,Office Supplies,55.98
OFF-PA-10000807,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",Office Supplies,4.28
OFF-PA-10000809,Xerox 206,Office Supplies,5.18
OFF-PA-10000859,Unpadded Memo Slips,Office Supplies,3.58
OFF-PA-10000919,Xerox 1918,Office Supplies,38.76
OFF-PA-10000955,Southworth 25% Cotton Granite Paper & Envelopes,Office Supplies,5.23
OFF-PA-10000994,Xerox 1915,Office Supplies,104.85
OFF-PA-10001001,"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate",Office Supplies,23.31
OFF-PA-10001019,Xerox 1884,Office Supplies,17.98
OFF-PA-10001033,Xerox 1893,Office Supplies,40.99
OFF-PA-10001125,Xerox 1988,Office Supplies,24.78
OFF-PA-10001144,Xerox 1913,Office Supplies,55.48
OFF-PA-10001166,Xerox 2,Office Supplies,5.18
OFF-PA-10001184,Xerox 1903,Office Supplies,5.98
OFF-PA-10001204,Xerox 1972,Office Supplies,4.22
OFF-PA-10001215,Xerox 1963,Office Supplies,4.22
OFF-PA-10001243,Xerox 1983,Office Supplies,5.98
OFF-PA-10001246,Xerox 215,Office Supplies,6.48
OFF-PA-10001260,"TOPS Money Receipt Book, Consecutively Numbered in Red,",Office Supplies,8.01
OFF-PA-10001274,Loose Memo Sheets,Office Supplies,3.65
OFF-PA-10001281,Computer Printout Paper with Letter-Trim Fine Perforations,Office Supplies,47.9
OFF-PA-10001289,White Computer Printout Paper by Universal,Office Supplies,34.885
OFF-PA-10001293,Xerox 1946,Office Supplies,6.48
OFF-PA-10001295,Computer Printout Paper with Letter-Trim Perforations,Office Supplies,18.97
OFF-PA-10001307,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",Office Supplies,3.7800000000000002
OFF-PA-10001357,Xerox 1886,Office Supplies,47.9
OFF-PA-10001363,Xerox 1933,Office Supplies,12.28
OFF-PA-10001450,Rediform S.O.S. Phone Message Books,Office Supplies,4.98
OFF-PA-10001457,White GlueTop Scratch Pads,Office Supplies,13.535
OFF-PA-10001461,HP Office Paper (20Lb. and 87 Bright),Office Supplies,6.01
OFF-PA-10001471,Strathmore Photo Frame Cards,Office Supplies,7.31
OFF-PA-10001497,Xerox 1914,Office Supplies,54.96
OFF-PA-10001509,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",Office Supplies,8.95
OFF-PA-10001526,Xerox 1949,Office Supplies,3.98
OFF-PA-10001534,Xerox 230,Office Supplies,6.48
OFF-PA-10001560,"Adams Telephone Message Books, 5 1/4” x 11”",Office Supplies,4.83
OFF-PA-10001569,Xerox 232,Office Supplies,6.48
OFF-PA-10001583,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",Office Supplies,6.615
OFF-PA-10001593,Xerox 1947,Office Supplies,5.98
OFF-PA-10001609,Tops Wirebound Message Log Books,Office Supplies,3.29
OFF-PA-10001622,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",Office Supplies,4.54
OFF-PA-10001639,Xerox 203,Office Supplies,6.48
OFF-PA-10001661,Xerox 1922,Office Supplies,3.98
OFF-PA-10001667,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),Office Supplies,5.98
OFF-PA-10001685,Easy-staple paper,Office Supplies,8.11
OFF-PA-10001712,Xerox 1948,Office Supplies,9.99
OFF-PA-10001725,Xerox 1892,Office Supplies,34.885
OFF-PA-10001736,Xerox 1880,Office Supplies,35.44
OFF-PA-10001745,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",Office Supplies,7.04
OFF-PA-10001752,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),Office Supplies,4.98
OFF-PA-10001763,Xerox 1896,Office Supplies,9.99
OFF-PA-10001776,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",Office Supplies,9.27
OFF-PA-10001790,Xerox 1910,Office Supplies,38.43
OFF-PA-10001800,Xerox 220,Office Supplies,5.83
OFF-PA-10001801,Xerox 193,Office Supplies,5.98
OFF-PA-10001804,Xerox 195,Office Supplies,5.34
OFF-PA-10001815,Xerox 1885,Office Supplies,48.04
OFF-PA-10001826,Xerox 207,Office Supplies,5.83
OFF-PA-10001837,Xerox 1976,Office Supplies,5.18
OFF-PA-10001838,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",Office Supplies,5.88
OFF-PA-10001846,Xerox 1899,Office Supplies,4.62
OFF-PA-10001870,Xerox 202,Office Supplies,6.48
OFF-PA-10001878,Xerox 1891,Office Supplies,48.91
OFF-PA-10001892,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Office Supplies,6.11
OFF-PA-10001934,Xerox 1993,Office Supplies,6.48
OFF-PA-10001937,Xerox 21,Office Supplies,5.18
OFF-PA-10001947,Xerox 1974,Office Supplies,5.98
OFF-PA-10001950,Southworth 25% Cotton Antique Laid Paper & Envelopes,Office Supplies,6.67
OFF-PA-10001952,Xerox 1902,Office Supplies,20.555
OFF-PA-10001954,Xerox 1964,Office Supplies,22.84
OFF-PA-10001970,Xerox 1881,Office Supplies,12.28
OFF-PA-10001972,Xerox 214,Office Supplies,6.48
OFF-PA-10001977,Xerox 194,Office Supplies,49.93
OFF-PA-10001994,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",Office Supplies,22.48
OFF-PA-10002001,Xerox 1984,Office Supplies,6.48
OFF-PA-10002005,Xerox 225,Office Supplies,6.48
OFF-PA-10002036,Xerox 1930,Office Supplies,5.18
OFF-PA-10002105,Xerox 223,Office Supplies,6.48
OFF-PA-10002109,Wirebound Voice Message Log Book,Office Supplies,3.81
OFF-PA-10002120,Xerox 1889,Office Supplies,54.96
OFF-PA-10002137,"Southworth 100% Résumé Paper, 24lb.",Office Supplies,7.78
OFF-PA-10002160,Xerox 1978,Office Supplies,5.2
OFF-PA-10002195,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",Office Supplies,5.13
OFF-PA-10002222,"Xerox Color Copier Paper, 11"" x 17"", Ream",Office Supplies,22.84
OFF-PA-10002230,Xerox 1897,Office Supplies,3.98
OFF-PA-10002245,Xerox 1895,Office Supplies,5.98
OFF-PA-10002246,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",Office Supplies,5.16
OFF-PA-10002250,Things To Do Today Pad,Office Supplies,4.7
OFF-PA-10002254,Xerox 1883,Office Supplies,26.38
OFF-PA-10002259,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",Office Supplies,8.95
OFF-PA-10002262,Xerox 192,Office Supplies,6.48
OFF-PA-10002319,Xerox 1944,Office Supplies,34.885
OFF-PA-10002333,"Universal Ultra Bright White Copier/Laser Paper, 8 1/2"" x 11"", Ream",Office Supplies,5.18
OFF-PA-10002365,Xerox 1967,Office Supplies,6.48
OFF-PA-10002377,Xerox 1916,Office Supplies,22.415
OFF-PA-10002421,Embossed Ink Jet Note Cards,Office Supplies,18.06
OFF-PA-10002464,HP Office Recycled Paper (20Lb. and 87 Bright),Office Supplies,5.78
OFF-PA-10002479,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),Office Supplies,5.28
OFF-PA-10002499,Xerox 1890,Office Supplies,48.94
OFF-PA-10002552,Xerox 1958,Office Supplies,6.48
OFF-PA-10002558,Xerox 1938,Office Supplies,38.32
OFF-PA-10002581,Xerox 1951,Office Supplies,24.78
OFF-PA-10002586,Xerox 1970,Office Supplies,4.98
OFF-PA-10002606,Xerox 1928,Office Supplies,4.75
OFF-PA-10002615,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",Office Supplies,4.41
OFF-PA-10002659,Avoid Verbal Orders Carbonless Minifold Book,Office Supplies,3.38
OFF-PA-10002666,Southworth 25% Cotton Linen-Finish Paper & Envelopes,Office Supplies,8.155000000000001
OFF-PA-10002689,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),Office Supplies,6.48
OFF-PA-10002709,Xerox 1956,Office Supplies,5.380000000000001
OFF-PA-10002713,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",Office Supplies,6.88
OFF-PA-10002741,Xerox 1980,Office Supplies,4.28
OFF-PA-10002749,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",Office Supplies,5.35
OFF-PA-10002751,Xerox 1920,Office Supplies,5.98
OFF-PA-10002764,Easy-staple paper,Office Supplies,11.34
OFF-PA-10002787,Xerox 227,Office Supplies,5.18
OFF-PA-10002870,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",Office Supplies,6.24
OFF-PA-10002893,"Wirebound Service Call Books, 5 1/2"" x 4""",Office Supplies,9.68
OFF-PA-10002923,Xerox 1942,Office Supplies,48.94
OFF-PA-10002947,Xerox 1923,Office Supplies,6.68
OFF-PA-10002960,Xerox 1926,Office Supplies,4.98
OFF-PA-10002968,Xerox 1973,Office Supplies,20.555
OFF-PA-10002986,Xerox 1898,Office Supplies,6.68
OFF-PA-10003001,Xerox 1986,Office Supplies,6.68
OFF-PA-10003016,"Adams ""While You Were Out"" Message Pads",Office Supplies,3.14
OFF-PA-10003022,Xerox 1992,Office Supplies,5.98
OFF-PA-10003036,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",Office Supplies,5.82
OFF-PA-10003039,Xerox 1960,Office Supplies,27.880000000000003
OFF-PA-10003063,EcoTones Memo Sheets,Office Supplies,4.0
OFF-PA-10003072,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",Office Supplies,5.18
OFF-PA-10003127,Easy-staple paper,Office Supplies,26.38
OFF-PA-10003129,Tops White Computer Printout Paper,Office Supplies,48.91
OFF-PA-10003134,Xerox 1937,Office Supplies,38.43
OFF-PA-10003172,Xerox 1996,Office Supplies,6.48
OFF-PA-10003177,Xerox 1999,Office Supplies,6.48
OFF-PA-10003205,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",Office Supplies,7.355
OFF-PA-10003228,Xerox 1917,Office Supplies,48.91
OFF-PA-10003256,Avery Personal Creations Heavyweight Cards,Office Supplies,9.23
OFF-PA-10003270,Xerox 1954,Office Supplies,4.75
OFF-PA-10003302,Xerox 1906,Office Supplies,35.44
OFF-PA-10003309,Xerox 211,Office Supplies,5.83
OFF-PA-10003349,Xerox 1957,Office Supplies,5.83
OFF-PA-10003363,Xerox 204,Office Supplies,6.48
OFF-PA-10003395,Xerox 1941,Office Supplies,83.88
OFF-PA-10003424,"""While you Were Out"" Message Book, One Form per Page",Office Supplies,2.97
OFF-PA-10003441,Xerox 226,Office Supplies,6.48
OFF-PA-10003465,Xerox 1912,Office Supplies,18.97
OFF-PA-10003543,Xerox 1985,Office Supplies,5.18
OFF-PA-10003591,Southworth 100% Cotton The Best Paper,Office Supplies,11.48
OFF-PA-10003625,Xerox 1979,Office Supplies,30.98
OFF-PA-10003641,Xerox 1909,Office Supplies,26.38
OFF-PA-10003651,Xerox 1968,Office Supplies,6.68
OFF-PA-10003656,Xerox 1935,Office Supplies,26.38
OFF-PA-10003657,Xerox 1927,Office Supplies,3.42
OFF-PA-10003673,Strathmore Photo Mount Cards,Office Supplies,6.78
OFF-PA-10003724,"Wirebound Message Book, 4 per Page",Office Supplies,5.43
OFF-PA-10003729,Xerox 1998,Office Supplies,5.18
OFF-PA-10003739,Xerox 1969,Office Supplies,5.78
OFF-PA-10003790,Xerox 1991,Office Supplies,22.84
OFF-PA-10003797,Xerox 209,Office Supplies,6.48
OFF-PA-10003823,Xerox 197,Office Supplies,30.98
OFF-PA-10003845,Xerox 1987,Office Supplies,5.78
OFF-PA-10003848,Xerox 1997,Office Supplies,6.48
OFF-PA-10003883,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",Office Supplies,6.55
OFF-PA-10003892,Xerox 1943,Office Supplies,48.91
OFF-PA-10003893,Xerox 1962,Office Supplies,4.28
OFF-PA-10003919,Xerox 1989,Office Supplies,3.98
OFF-PA-10003936,Xerox 1994,Office Supplies,5.83
OFF-PA-10003953,Xerox 218,Office Supplies,6.48
OFF-PA-10003971,Xerox 1965,Office Supplies,5.98
OFF-PA-10004000,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",Office Supplies,3.78
OFF-PA-10004022,Hammermill Color Copier Paper (28Lb. and 96 Bright),Office Supplies,9.99
OFF-PA-10004039,Xerox 1882,Office Supplies,44.78
OFF-PA-10004040,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),Office Supplies,5.98
OFF-PA-10004041,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",Office Supplies,5.92
OFF-PA-10004071,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",Office Supplies,55.48
OFF-PA-10004082,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",Office Supplies,7.98
OFF-PA-10004092,Tops Green Bar Computer Printout Paper,Office Supplies,48.94
OFF-PA-10004100,Xerox 216,Office Supplies,5.18
OFF-PA-10004101,Xerox 1894,Office Supplies,6.48
OFF-PA-10004156,Xerox 188,Office Supplies,11.34
OFF-PA-10004239,Xerox 1953,Office Supplies,3.85
OFF-PA-10004243,Xerox 1939,Office Supplies,18.97
OFF-PA-10004248,Xerox 1990,Office Supplies,4.75
OFF-PA-10004255,Xerox 219,Office Supplies,6.48
OFF-PA-10004285,Xerox 1959,Office Supplies,6.68
OFF-PA-10004327,Xerox 1911,Office Supplies,47.9
OFF-PA-10004353,Southworth 25% Cotton Premium Laser Paper and Envelopes,Office Supplies,19.98
OFF-PA-10004355,Xerox 231,Office Supplies,5.18
OFF-PA-10004359,Multicolor Computer Printout Paper,Office Supplies,104.85
OFF-PA-10004381,14-7/8 x 11 Blue Bar Computer Printout Paper,Office Supplies,43.235
OFF-PA-10004405,Rediform Voice Mail Log Books,Office Supplies,2.6799999999999997
OFF-PA-10004438,Xerox 1907,Office Supplies,12.28
OFF-PA-10004451,Xerox 222,Office Supplies,6.48
OFF-PA-10004470,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",Office Supplies,5.68
OFF-PA-10004475,Xerox 1940,Office Supplies,54.96
OFF-PA-10004519,Spiral Phone Message Books with Labels by Adams,Office Supplies,4.48
OFF-PA-10004530,Personal Creations Ink Jet Cards and Labels,Office Supplies,11.48
OFF-PA-10004569,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",Office Supplies,7.61
OFF-PA-10004609,Xerox 221,Office Supplies,5.83
OFF-PA-10004610,Xerox 1900,Office Supplies,4.28
OFF-PA-10004621,Xerox 212,Office Supplies,5.18
OFF-PA-10004665,Advantus Motivational Note Cards,Office Supplies,10.48
OFF-PA-10004675,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",Office Supplies,6.35
OFF-PA-10004733,Things To Do Today Spiral Book,Office Supplies,6.34
OFF-PA-10004734,Southworth Structures Collection,Office Supplies,7.28
OFF-PA-10004735,Xerox 1905,Office Supplies,6.48
OFF-PA-10004782,Xerox 228,Office Supplies,6.48
OFF-PA-10004888,Xerox 217,Office Supplies,6.48
OFF-PA-10004911,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",Office Supplies,9.38
OFF-PA-10004947,Easy-staple paper,Office Supplies,4.28
OFF-PA-10004948,Xerox 190,Office Supplies,4.98
OFF-PA-10004965,Xerox 1921,Office Supplies,7.99
OFF-PA-10004971,Xerox 196,Office Supplies,5.2
OFF-PA-10004983,Xerox 23,Office Supplies,6.48
OFF-PA-10004996,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",Office Supplies,10.31
OFF-ST-10000025,Fellowes Stor/Drawer Steel Plus Storage Drawers,Office Supplies,95.43
OFF-ST-10000036,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",Office Supplies,98.79
OFF-ST-10000046,Fellowes Super Stor/Drawer Files,Office Supplies,161.55
OFF-ST-10000060,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,Office Supplies,64.98
OFF-ST-10000078,Tennsco 6- and 18-Compartment Lockers,Office Supplies,265.17
OFF-ST-10000107,Fellowes Super Stor/Drawer,Office Supplies,27.75
OFF-ST-10000129,Fellowes Recycled Storage Drawers,Office Supplies,111.03
OFF-ST-10000136,Letter Size File,Office Supplies,35.730000000000004
OFF-ST-10000142,Deluxe Rollaway Locking File with Drawer,Office Supplies,415.88
OFF-ST-10000321,Akro Stacking Bins,Office Supplies,7.1
OFF-ST-10000344,"Neat Ideas Personal Hanging Folder Files, Black",Office Supplies,10.74
OFF-ST-10000352,Acco Perma 2700 Stacking Storage Drawers,Office Supplies,26.765
OFF-ST-10000419,"Rogers Jumbo File, Granite",Office Supplies,13.58
OFF-ST-10000464,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Office Supplies,34.76
OFF-ST-10000532,Advantus Rolling Drawer Organizers,Office Supplies,34.629999999999995
OFF-ST-10000563,Fellowes Bankers Box Stor/Drawer Steel Plus,Office Supplies,28.78
OFF-ST-10000585,Economy Rollaway Files,Office Supplies,165.2
OFF-ST-10000604,Home/Office Personal File Carts,Office Supplies,34.76
OFF-ST-10000615,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",Office Supplies,11.35
OFF-ST-10000617,Woodgrain Magazine Files by Perma,Office Supplies,2.98
OFF-ST-10000636,Rogers Profile Extra Capacity Storage Tub,Office Supplies,16.74
OFF-ST-10000642,"Tennsco Lockers, Gray",Office Supplies,18.880000000000003
OFF-ST-10000649,Hanging Personal Folder File,Office Supplies,15.7
OFF-ST-10000675,"File Shuttle II and Handi-File, Black",Office Supplies,33.89
OFF-ST-10000676,Fellowes Econo/Stor Drawers,Office Supplies,87.23500000000001
OFF-ST-10000689,"Fellowes Strictly Business Drawer File, Letter/Legal Size",Office Supplies,140.85
OFF-ST-10000736,Carina Double Wide Media Storage Towers in Natural & Black,Office Supplies,80.98
OFF-ST-10000760,Eldon Fold 'N Roll Cart System,Office Supplies,11.18
OFF-ST-10000777,"Companion Letter/Legal File, Black",Office Supplies,37.76
OFF-ST-10000798,2300 Heavy-Duty Transfer File Systems by Perma,Office Supplies,22.48
OFF-ST-10000876,Eldon Simplefile Box Office,Office Supplies,12.44
OFF-ST-10000877,Recycled Steel Personal File for Standard File Folders,Office Supplies,55.29
OFF-ST-10000885,Fellowes Desktop Hanging File Manager,Office Supplies,13.43
OFF-ST-10000918,Crate-A-Files,Office Supplies,8.72
OFF-ST-10000934,"Contico 72""H Heavy-Duty Storage System",Office Supplies,40.98
OFF-ST-10000943,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,Office Supplies,15.45
OFF-ST-10000991,Space Solutions HD Industrial Steel Shelving.,Office Supplies,114.97
OFF-ST-10001031,Adjustable Personal File Tote,Office Supplies,16.28
OFF-ST-10001034,Eldon File Chest Portable File,Office Supplies,15.88
OFF-ST-10001097,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,Office Supplies,167.27
OFF-ST-10001128,"Carina Mini System Audio Rack, Model AR050B",Office Supplies,110.98
OFF-ST-10001172,"Tennsco Lockers, Sand",Office Supplies,16.78
OFF-ST-10001228,"Fellowes Personal Hanging Folder Files, Navy",Office Supplies,13.43
OFF-ST-10001272,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",Office Supplies,130.87
OFF-ST-10001291,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",Office Supplies,16.91
OFF-ST-10001321,"Decoflex Hanging Personal Folder File, Blue",Office Supplies,15.42
OFF-ST-10001325,Sterilite Officeware Hinged File Box,Office Supplies,10.48
OFF-ST-10001328,"Personal Filing Tote with Lid, Black/Gray",Office Supplies,15.51
OFF-ST-10001370,Sensible Storage WireTech Storage Systems,Office Supplies,70.98
