id,sale_id,amount,payment_status
7434,7434,9.345,Paid
7435,7435,9.144,Pending
7436,7436,23.136,Paid
7437,7437,99.2,Pending
7438,7438,21.36,Paid
7439,7439,46.9,Paid
7440,7440,18.72,Paid
7441,7441,236.528,Paid
7442,7442,18.9,Paid
7443,7443,10.688,Paid
7444,7444,237.096,Paid
7445,7445,5.184,Paid
7446,7446,65.584,Paid
7447,7447,22.2,Paid
7448,7448,419.4,Paid
7449,7449,88.92,Pending
7450,7450,9.912,Paid
7451,7451,318.43,Paid
7452,7452,5.8,Pending
7453,7453,1415.76,Paid
7454,7454,148.48,Paid
7455,7455,9.248,Paid
7456,7456,1036.624,Paid
7457,7457,569.64,Paid
7458,7458,9.14,Paid
7459,7459,1196.86,Paid
7460,7460,523.26,Paid
7461,7461,639.968,Paid
7462,7462,52.76,Pending
7463,7463,538.92,Paid
7464,7464,14.88,Pending
7465,7465,34.24,Pending
7466,7466,261.74,Paid
7467,7467,87.84,Paid
7468,7468,34.92,Paid
7469,7469,14.94,Paid
7470,7470,14.56,Paid
7471,7471,3.576,Pending
7472,7472,147.184,Paid
7473,7473,1499.95,Paid
7474,7474,13.568,Paid
7475,7475,2573.82,Paid
7476,7476,609.98,Paid
7477,7477,5.48,Paid
7478,7478,391.98,Paid
7479,7479,755.96,Paid
7480,7480,31.12,Paid
7481,7481,6.54,Paid
7482,7482,12.78,Paid
7483,7483,18.464,Paid
7484,7484,445.802,Paid
7485,7485,2.48,Paid
7486,7486,25.9,Paid
7487,7487,29.9,Paid
7488,7488,2249.91,Paid
7489,7489,1053.164,Paid
7490,7490,12.96,Paid
7491,7491,106.68,Paid
7492,7492,119.94,Paid
7493,7493,10.272,Paid
7494,7494,512.19,Paid
7495,7495,1.556,Paid
7496,7496,4.448,Paid
7497,7497,276.69,Paid
7498,7498,4.96,Paid
7499,7499,71.92,Paid
7500,7500,18.84,Paid
7501,7501,140.97,Pending
7502,7502,470.376,Paid
7503,7503,6.08,Paid
7504,7504,164.792,Paid
7505,7505,23.36,Paid
7506,7506,12.176,Paid
7507,7507,46.384,Paid
7508,7508,362.92,Paid
7509,7509,9.248,Paid
7510,7510,1889.946,Paid
7511,7511,62.04,Paid
7512,7512,396.92,Paid
7513,7513,239.456,Paid
7514,7514,13.12,Paid
7515,7515,29.36,Paid
7516,7516,214.9,Paid
7517,7517,15.92,Paid
7518,7518,146.45,Paid
7519,7519,15.14,Paid
7520,7520,5.76,Paid
7521,7521,1399.98,Paid
7522,7522,8.952,Paid
7523,7523,8.856,Paid
7524,7524,85.246,Pending
7525,7525,21.728,Pending
7526,7526,1487.04,Paid
7527,7527,71.88,Paid
7528,7528,9.24,Paid
7529,7529,35.88,Paid
7530,7530,17.04,Paid
7531,7531,931.176,Paid
7532,7532,266.352,Paid
7533,7533,483.136,Paid
7534,7534,196.784,Paid
7535,7535,231.92,Paid
7536,7536,29.7,Paid
7537,7537,13.592,Paid
7538,7538,70.88,Paid
7539,7539,114.288,Paid
7540,7540,36.624,Paid
7541,7541,242.352,Paid
7542,7542,49.616,Paid
7543,7543,508.704,Paid
7544,7544,57.36,Paid
7545,7545,906.68,Paid
7546,7546,719.952,Paid
7547,7547,755.944,Paid
7548,7548,11.98,Paid
7549,7549,0.898,Pending
7550,7550,21.204,Paid
7551,7551,34.74,Pending
7552,7552,833.94,Paid
7553,7553,12.96,Paid
7554,7554,25.92,Paid
7555,7555,349.965,Paid
7556,7556,22.32,Paid
7557,7557,158.28,Paid
7558,7558,497.94,Paid
7559,7559,533.94,Paid
7560,7560,167.94,Paid
7561,7561,31.68,Paid
7562,7562,170.786,Paid
7563,7563,198.744,Paid
7564,7564,63.824,Paid
7565,7565,435.168,Paid
7566,7566,48.58,Paid
7567,7567,47.976,Paid
7568,7568,20.736,Paid
7569,7569,26.46,Paid
7570,7570,49.12,Paid
7571,7571,15.0,Paid
7572,7572,194.7,Paid
7573,7573,591.32,Paid
7574,7574,2.84,Paid
7575,7575,221.96,Paid
7576,7576,236.0,Paid
7577,7577,41.94,Paid
7578,7578,52.792,Paid
7579,7579,563.94,Paid
7580,7580,2625.12,Paid
7581,7581,17.94,Paid
7582,7582,422.856,Paid
7583,7583,127.764,Paid
7584,7584,3499.93,Paid
7585,7585,14.4,Paid
7586,7586,122.97,Paid
7587,7587,9.32,Paid
7588,7588,122.94,Paid
7589,7589,17.31,Paid
7590,7590,128.744,Paid
7591,7591,58.248,Paid
7592,7592,71.246,Paid
7593,7593,7.872,Paid
7594,7594,887.271,Paid
7595,7595,146.86,Paid
7596,7596,36.56,Paid
7597,7597,225.576,Paid
7598,7598,5.248,Paid
7599,7599,38.256,Paid
7600,7600,40.24,Paid
7601,7601,29.925,Paid
7602,7602,148.704,Paid
7603,7603,55.92,Paid
7604,7604,12.96,Paid
7605,7605,25.176,Paid
7606,7606,5.584,Paid
7607,7607,1297.368,Paid
7608,7608,264.32,Paid
7609,7609,25.92,Paid
7610,7610,22.96,Paid
7611,7611,19.44,Paid
7612,7612,9.54,Paid
7613,7613,5.81,Paid
7614,7614,5.76,Paid
7615,7615,14.91,Paid
7616,7616,6.642,Paid
7617,7617,18.54,Paid
7618,7618,679.96,Paid
7619,7619,189.576,Paid
7620,7620,71.96,Paid
7621,7621,539.92,Paid
7622,7622,725.344,Paid
7623,7623,7.44,Paid
7624,7624,39.48,Paid
7625,7625,850.5,Paid
7626,7626,75.33,Paid
7627,7627,325.632,Pending
7628,7628,23.344,Paid
7629,7629,16.52,Paid
7630,7630,335.72,Paid
7631,7631,251.944,Paid
7632,7632,127.302,Paid
7633,7633,1207.84,Paid
7634,7634,12.53,Paid
7635,7635,34.58,Pending
7636,7636,300.98,Paid
7637,7637,258.75,Paid
7638,7638,59.52,Paid
7639,7639,57.96,Paid
7640,7640,441.96,Paid
7641,7641,68.04,Paid
7642,7642,703.71,Paid
7643,7643,17.904,Paid
7644,7644,11.976,Paid
7645,7645,67.96,Pending
7646,7646,892.224,Paid
7647,7647,1299.99,Paid
7648,7648,4.544,Paid
7649,7649,1352.032,Paid
7650,7650,1548.99,Paid
7651,7651,19.872,Paid
7652,7652,119.448,Paid
7653,7653,118.16,Paid
7654,7654,19.56,Paid
7655,7655,80.96,Paid
7656,7656,25.92,Paid
7657,7657,106.96,Paid
7658,7658,187.76,Paid
7659,7659,76.776,Paid
7660,7660,53.9,Paid
7661,7661,76.728,Paid
7662,7662,10.43,Paid
7663,7663,99.2,Paid
7664,7664,15.92,Paid
7665,7665,129.92,Pending
7666,7666,30.4,Paid
7667,7667,5399.91,Paid
7668,7668,119.1,Paid
7669,7669,40.08,Paid
7670,7670,59.94,Paid
7671,7671,259.98,Paid
7672,7672,170.98,Paid
7673,7673,38.97,Paid
7674,7674,154.9,Paid
7675,7675,446.068,Paid
7676,7676,152.94,Paid
7677,7677,23.472,Paid
7678,7678,195.64,Paid
7679,7679,14.94,Paid
7680,7680,1687.8,Pending
7681,7681,341.96,Paid
7682,7682,605.88,Pending
7683,7683,186.732,Paid
7684,7684,3812.97,Pending
7685,7685,26.424,Paid
7686,7686,625.99,Paid
7687,7687,1568.61,Paid
7688,7688,17.3,Paid
7689,7689,160.0,Paid
7690,7690,179.94,Paid
7691,7691,872.94,Paid
7692,7692,12.96,Paid
7693,7693,88.8,Paid
7694,7694,319.968,Pending
7695,7695,167.888,Paid
7696,7696,163.96,Pending
7697,7697,5.232,Pending
7698,7698,1199.98,Paid
7699,7699,73.85,Paid
7700,7700,25.71,Paid
7701,7701,17.28,Paid
7702,7702,526.582,Paid
7703,7703,11.56,Paid
7704,7704,209.97,Paid
7705,7705,447.84,Paid
7706,7706,479.97,Paid
7707,7707,8.64,Paid
7708,7708,11.68,Paid
7709,7709,40.776,Paid
7710,7710,13.698,Paid
7711,7711,87.8,Pending
7712,7712,77.952,Paid
7713,7713,147.184,Paid
7714,7714,47.952,Paid
7715,7715,250.26,Pending
7716,7716,40.776,Paid
7717,7717,29.6,Paid
7718,7718,1.938,Pending
7719,7719,159.96,Paid
7720,7720,59.52,Paid
7721,7721,17.48,Paid
7722,7722,13.168,Paid
7723,7723,40.74,Paid
7724,7724,179.886,Paid
7725,7725,286.256,Paid
7726,7726,24.224,Paid
7727,7727,331.536,Paid
7728,7728,17.52,Paid
7729,7729,17.856,Paid
7730,7730,431.976,Paid
7731,7731,291.136,Paid
7732,7732,114.848,Paid
7733,7733,10.688,Paid
7734,7734,15.232,Paid
7735,7735,12.42,Paid
7736,7736,19.44,Paid
7737,7737,70.368,Paid
7738,7738,12.672,Paid
7739,7739,89.95,Paid
7740,7740,6.58,Paid
7741,7741,94.99,Paid
7742,7742,35.12,Paid
7743,7743,25.92,Paid
7744,7744,7.96,Paid
7745,7745,566.97,Pending
7746,7746,9.84,Paid
7747,7747,25.488,Paid
7748,7748,7.56,Paid
7749,7749,60.84,Paid
7750,7750,450.04,Paid
7751,7751,34.6,Paid
7752,7752,467.97,Paid
7753,7753,33.02,Paid
7754,7754,17.088,Paid
7755,7755,3.008,Pending
7756,7756,268.24,Paid
7757,7757,431.16,Paid
7758,7758,43.6,Paid
7759,7759,154.95,Paid
7760,7760,15.552,Paid
7761,7761,42.208,Paid
7762,7762,10.368,Paid
7763,7763,2.224,Paid
7764,7764,74.52,Paid
7765,7765,17.52,Paid
7766,7766,1779.9,Paid
7767,7767,219.9,Pending
7768,7768,7.152,Paid
7769,7769,26.72,Paid
7770,7770,1039.728,Paid
7771,7771,45.96,Paid
7772,7772,456.588,Pending
7773,7773,4499.985,Paid
7774,7774,59.976,Paid
7775,7775,6.12,Pending
7776,7776,10.98,Paid
7777,7777,7.86,Paid
7778,7778,51.45,Paid
7779,7779,37.056,Paid
7780,7780,203.92,Paid
7781,7781,29.56,Paid
7782,7782,8.568,Paid
7783,7783,45.248,Paid
7784,7784,876.3,Paid
7785,7785,185.376,Paid
7786,7786,25.06,Paid
7787,7787,2.89,Paid
7788,7788,7.896,Paid
7789,7789,22.608,Paid
7790,7790,30.528,Paid
7791,7791,4.842,Paid
7792,7792,1.8,Paid
7793,7793,39.984,Paid
7794,7794,32.4,Paid
7795,7795,97.88,Paid
7796,7796,307.168,Paid
7797,7797,26.9,Paid
7798,7798,47.01,Paid
7799,7799,469.99,Paid
7800,7800,207.846,Paid
7801,7801,324.744,Pending
7802,7802,40.48,Paid
7803,7803,12.0,Paid
7804,7804,720.064,Paid
7805,7805,25.424,Paid
7806,7806,2.816,Paid
7807,7807,3.204,Paid
7808,7808,30.828,Paid
7809,7809,47.616,Paid
7810,7810,108.784,Paid
7811,7811,4.77,Paid
7812,7812,7.98,Paid
7813,7813,550.431,Paid
7814,7814,10.56,Paid
7815,7815,1497.666,Paid
7816,7816,17.52,Paid
7817,7817,113.22,Paid
7818,7818,35.88,Paid
7819,7819,4535.976,Paid
7820,7820,11.84,Paid
7821,7821,592.74,Paid
7822,7822,111.672,Paid
7823,7823,8.64,Paid
7824,7824,149.97,Pending
7825,7825,232.88,Paid
7826,7826,90.882,Paid
7827,7827,508.768,Paid
7828,7828,9.912,Paid
7829,7829,63.936,Paid
7830,7830,59.52,Paid
7831,7831,311.976,Pending
7832,7832,50.352,Paid
7833,7833,19.136,Paid
7834,7834,13.12,Paid
7835,7835,241.568,Paid
7836,7836,479.92,Paid
7837,7837,307.136,Paid
7838,7838,12.6,Paid
7839,7839,159.98,Paid
7840,7840,6.12,Paid
7841,7841,1184.72,Paid
7842,7842,45.96,Pending
7843,7843,58.05,Paid
7844,7844,71.28,Paid
7845,7845,124.404,Paid
7846,7846,154.9,Paid
7847,7847,1871.88,Paid
7848,7848,16.192,Paid
7849,7849,18.936,Paid
7850,7850,12.672,Paid
7851,7851,5.04,Paid
7852,7852,8.448,Paid
7853,7853,20.388,Paid
7854,7854,9.96,Paid
7855,7855,320.64,Paid
7856,7856,52.0,Paid
7857,7857,25.584,Paid
7858,7858,464.0,Paid
7859,7859,235.95,Paid
7860,7860,39.96,Paid
7861,7861,18.528,Paid
7862,7862,17.9,Pending
7863,7863,81.96,Paid
7864,7864,272.736,Pending
7865,7865,18.496,Paid
7866,7866,441.92,Paid
7867,7867,127.764,Paid
7868,7868,166.44,Paid
7869,7869,13.38,Paid
7870,7870,24.0,Paid
7871,7871,24.448,Pending
7872,7872,6.16,Paid
7873,7873,915.136,Paid
7874,7874,8.56,Paid
7875,7875,97.82,Paid
7876,7876,31.104,Paid
7877,7877,11.176,Paid
7878,7878,5.04,Pending
7879,7879,242.176,Paid
7880,7880,337.176,Paid
7881,7881,13.344,Paid
7882,7882,76.752,Paid
7883,7883,102.336,Paid
7884,7884,10.32,Paid
7885,7885,47.32,Paid
7886,7886,23.376,Paid
7887,7887,16.72,Paid
7888,7888,16.192,Paid
7889,7889,32.4,Paid
7890,7890,19.89,Paid
7891,7891,399.98,Paid
7892,7892,343.85,Paid
7893,7893,106.32,Paid
7894,7894,13.92,Paid
7895,7895,82.4,Paid
7896,7896,6.24,Pending
7897,7897,447.84,Paid
7898,7898,272.048,Paid
7899,7899,1614.582,Paid
7900,7900,24.32,Paid
7901,7901,1.584,Paid
7902,7902,31.984,Paid
7903,7903,14.76,Paid
7904,7904,423.648,Paid
7905,7905,76.64,Paid
7906,7906,4.464,Paid
7907,7907,3.96,Paid
7908,7908,715.64,Paid
7909,7909,268.704,Pending
7910,7910,21.92,Paid
7911,7911,48.72,Paid
7912,7912,205.666,Paid
7913,7913,30.344,Paid
7914,7914,25.696,Paid
7915,7915,3404.5,Paid
7916,7916,101.34,Paid
7917,7917,344.372,Paid
7918,7918,30.384,Paid
7919,7919,22.848,Paid
7920,7920,38.62,Paid
7921,7921,59.98,Paid
7922,7922,174.3,Paid
7923,7923,383.96,Paid
7924,7924,15.57,Paid
7925,7925,22.32,Paid
7926,7926,103.6,Paid
7927,7927,2.97,Paid
7928,7928,569.99,Paid
7929,7929,50.97,Paid
7930,7930,298.116,Paid
7931,7931,59.52,Paid
7932,7932,230.28,Paid
7933,7933,105.52,Paid
7934,7934,23.36,Paid
7935,7935,71.976,Paid
7936,7936,8.56,Paid
7937,7937,13.92,Paid
7938,7938,2518.29,Paid
7939,7939,540.57,Paid
7940,7940,221.056,Paid
7941,7941,81.424,Paid
7942,7942,134.8,Paid
7943,7943,39.582,Paid
7944,7944,44.688,Paid
7945,7945,31.744,Paid
7946,7946,40.98,Paid
7947,7947,3.168,Paid
7948,7948,18.84,Paid
7949,7949,362.25,Paid
7950,7950,63.552,Pending
7951,7951,129.552,Paid
7952,7952,5.984,Pending
7953,7953,861.76,Paid
7954,7954,66.96,Paid
7955,7955,6.24,Paid
7956,7956,435.168,Paid
7957,7957,14.9,Paid
7958,7958,15.8,Paid
7959,7959,72.9,Paid
7960,7960,206.352,Paid
7961,7961,7.992,Paid
7962,7962,81.36,Paid
7963,7963,20.232,Paid
7964,7964,389.056,Paid
7965,7965,20.736,Paid
7966,7966,41.472,Paid
7967,7967,33.36,Paid
7968,7968,90.882,Pending
7969,7969,15.992,Paid
7970,7970,120.784,Paid
7971,7971,519.792,Paid
7972,7972,31.176,Paid
7973,7973,10.368,Paid
7974,7974,2.724,Paid
7975,7975,254.352,Paid
7976,7976,3.762,Paid
7977,7977,10.272,Paid
7978,7978,659.97,Paid
7979,7979,113.73,Paid
7980,7980,5.104,Paid
7981,7981,16.448,Paid
7982,7982,81.92,Paid
7983,7983,254.9,Paid
7984,7984,15.12,Paid
7985,7985,7.872,Paid
7986,7986,8.32,Paid
7987,7987,89.95,Paid
7988,7988,25.2,Paid
7989,7989,37.59,Paid
7990,7990,14.97,Paid
7991,7991,1.98,Paid
7992,7992,39.936,Paid
7993,7993,18.464,Pending
7994,7994,4.896,Paid
7995,7995,145.764,Pending
7996,7996,9.612,Paid
7997,7997,199.75,Paid
7998,7998,1673.184,Paid
7999,7999,12.18,Paid
8000,8000,57.68,Paid
8001,8001,263.96,Paid
8002,8002,299.94,Paid
8003,8003,25.76,Paid
8004,8004,271.9,Paid
8005,8005,45.84,Paid
8006,8006,9.82,Paid
8007,8007,93.36,Paid
8008,8008,541.24,Paid
8009,8009,106.32,Paid
8010,8010,1323.9,Paid
8011,8011,126.624,Paid
8012,8012,125.944,Paid
8013,8013,663.92,Paid
8014,8014,120.0,Paid
8015,8015,3.29,Paid
8016,8016,18.84,Paid
8017,8017,60.672,Paid
8018,8018,30.816,Paid
8019,8019,52.792,Paid
8020,8020,83.9,Paid
8021,8021,11.76,Paid
8022,8022,4.992,Paid
8023,8023,87.92,Paid
8024,8024,657.93,Paid
8025,8025,1.044,Paid
8026,8026,210.68,Paid
8027,8027,78.8,Paid
8028,8028,19.99,Paid
8029,8029,772.68,Paid
8030,8030,106.08,Paid
8031,8031,23.076,Paid
8032,8032,25.92,Pending
8033,8033,47.952,Paid
8034,8034,0.984,Paid
8035,8035,75.384,Pending
8036,8036,4.608,Paid
8037,8037,37.68,Pending
8038,8038,41.91,Paid
8039,8039,435.999,Paid
8040,8040,388.704,Paid
8041,8041,572.58,Paid
8042,8042,33.18,Paid
8043,8043,63.88,Pending
8044,8044,26.72,Paid
8045,8045,295.056,Paid
8046,8046,393.25,Paid
8047,8047,2.214,Paid
8048,8048,16.272,Paid
8049,8049,706.86,Pending
8050,8050,5.97,Paid
8051,8051,21.184,Paid
8052,8052,41.376,Paid
8053,8053,17.94,Paid
8054,8054,2.655,Paid
8055,8055,892.35,Paid
8056,8056,307.666,Paid
8057,8057,728.82,Paid
8058,8058,41.36,Paid
8059,8059,43.176,Paid
8060,8060,4.16,Paid
8061,8061,61.4,Paid
8062,8062,24.448,Paid
8063,8063,263.96,Paid
8064,8064,359.97,Paid
8065,8065,12.96,Paid
8066,8066,116.82,Paid
8067,8067,276.784,Pending
8068,8068,239.97,Paid
8069,8069,16.02,Paid
8070,8070,454.56,Paid
8071,8071,141.42,Paid
8072,8072,310.744,Paid
8073,8073,12.736,Paid
8074,8074,6.47,Paid
8075,8075,13.748,Paid
8076,8076,15.224,Paid
8077,8077,27.42,Paid
8078,8078,165.98,Paid
8079,8079,75.0,Pending
8080,8080,134.272,Paid
8081,8081,146.544,Paid
8082,8082,131.904,Paid
8083,8083,203.88,Paid
8084,8084,14.301,Paid
8085,8085,718.64,Paid
8086,8086,61.1,Paid
8087,8087,28.08,Paid
8088,8088,10.496,Paid
8089,8089,39.92,Paid
8090,8090,77.58,Paid
8091,8091,269.36,Paid
8092,8092,5.76,Paid
8093,8093,109.9,Paid
8094,8094,23.88,Paid
8095,8095,26.2,Paid
8096,8096,12.96,Paid
8097,8097,234.95,Paid
8098,8098,118.25,Paid
8099,8099,4.28,Paid
8100,8100,26.85,Paid
8101,8101,3357.6,Paid
8102,8102,8.26,Paid
8103,8103,2973.32,Paid
8104,8104,104.79,Paid
8105,8105,775.728,Paid
8106,8106,89.0664,Paid
8107,8107,175.44,Paid
8108,8108,438.336,Paid
8109,8109,215.544,Pending
8110,8110,55.584,Paid
8111,8111,127.386,Paid
8112,8112,248.43,Paid
8113,8113,11.648,Paid
8114,8114,85.246,Pending
8115,8115,20.64,Paid
8116,8116,148.02,Paid
8117,8117,33.29,Paid
8118,8118,204.95,Paid
8119,8119,526.344,Paid
8120,8120,41.96,Pending
8121,8121,451.152,Paid
8122,8122,31.504,Paid
8123,8123,30.672,Paid
8124,8124,1079.976,Paid
8125,8125,161.568,Paid
8126,8126,2.934,Paid
8127,8127,18.528,Paid
8128,8128,670.752,Paid
8129,8129,64.96,Paid
8130,8130,41.94,Paid
8131,8131,11.96,Paid
8132,8132,13.12,Paid
8133,8133,535.41,Paid
8134,8134,72.78,Paid
8135,8135,36.84,Paid
8136,8136,87.71,Paid
8137,8137,562.2925,Paid
8138,8138,56.52,Paid
8139,8139,11.264,Paid
8140,8140,284.08,Paid
8141,8141,18.496,Paid
8142,8142,14.73,Paid
8143,8143,186.54,Paid
8144,8144,557.728,Paid
8145,8145,159.968,Paid
8146,8146,471.9,Paid
8147,8147,3.52,Pending
8148,8148,49.12,Paid
8149,8149,20.16,Paid
8150,8150,10.68,Pending
8151,8151,141.96,Paid
8152,8152,32.48,Paid
8153,8153,20.04,Pending
8154,8154,13999.96,Paid
8155,8155,238.0,Paid
8156,8156,61.96,Paid
8157,8157,239.372,Paid
8158,8158,595.0,Paid
8159,8159,16.032,Pending
8160,8160,199.75,Paid
8161,8161,227.96,Paid
8162,8162,293.52,Paid
8163,8163,307.98,Paid
8164,8164,96.96,Paid
8165,8165,117.488,Paid
8166,8166,11.952,Paid
8167,8167,512.499,Paid
8168,8168,863.128,Paid
8169,8169,2036.86,Paid
8170,8170,449.568,Paid
8171,8171,108.96,Paid
8172,8172,264.18,Paid
8173,8173,2.88,Paid
8174,8174,41.904,Paid
8175,8175,23.92,Paid
8176,8176,156.512,Paid
8177,8177,128.34,Paid
8178,8178,474.95,Paid
8179,8179,999.98,Paid
8180,8180,277.5,Paid
8181,8181,1252.704,Paid
8182,8182,110.97,Paid
8183,8183,22.608,Paid
8184,8184,1.892,Paid
8185,8185,63.312,Paid
8186,8186,7.824,Paid
8187,8187,170.072,Paid
8188,8188,62.82,Paid
8189,8189,19.44,Paid
8190,8190,7.38,Paid
8191,8191,38.88,Pending
8192,8192,187.76,Pending
8193,8193,6.048,Paid
8194,8194,98.352,Paid
8195,8195,335.744,Paid
8196,8196,8.96,Paid
8197,8197,89.568,Paid
8198,8198,71.96,Pending
8199,8199,15.552,Paid
8200,8200,10.43,Pending
8201,8201,72.784,Paid
8202,8202,67.15,Paid
8203,8203,549.98,Paid
8204,8204,11.82,Paid
8205,8205,4643.8,Paid
8206,8206,577.764,Paid
8207,8207,191.5155,Paid
8208,8208,2.624,Paid
8209,8209,1369.764,Paid
8210,8210,294.368,Paid
8211,8211,81.568,Paid
8212,8212,44.46,Paid
8213,8213,314.088,Paid
8214,8214,6.336,Paid
8215,8215,10.48,Paid
8216,8216,2.469,Paid
8217,8217,3.264,Paid
8218,8218,4.344,Paid
8219,8219,31.776,Paid
8220,8220,4.928,Paid
8221,8221,1.788,Paid
8222,8222,15.072,Paid
8223,8223,12.624,Paid
8224,8224,185.88,Paid
8225,8225,12.96,Paid
8226,8226,189.7,Paid
8227,8227,40.99,Paid
8228,8228,82.64,Paid
8229,8229,31.02,Paid
8230,8230,89.97,Paid
8231,8231,35.97,Paid
8232,8232,1266.86,Paid
8233,8233,169.45,Pending
8234,8234,40.68,Paid
8235,8235,3.328,Paid
8236,8236,933.262,Paid
8237,8237,2803.92,Paid
8238,8238,4.768,Paid
8239,8239,6.672,Paid
8240,8240,4.448,Paid
8241,8241,43.936,Paid
8242,8242,23.744,Paid
8243,8243,357.0,Paid
8244,8244,806.336,Paid
8245,8245,85.44,Pending
8246,8246,344.91,Paid
8247,8247,70.97,Paid
8248,8248,36.784,Paid
8249,8249,743.988,Paid
8250,8250,11.212,Paid
8251,8251,4.712,Paid
8252,8252,180.98,Paid
8253,8253,60.416,Paid
8254,8254,299.99,Paid
8255,8255,192.16,Paid
8256,8256,242.624,Paid
8257,8257,46.74,Paid
8258,8258,174.95,Paid
8259,8259,100.704,Paid
8260,8260,368.91,Pending
8261,8261,8.02,Paid
8262,8262,171.04,Paid
8263,8263,19.44,Pending
8264,8264,13.092,Paid
8265,8265,122.94,Paid
8266,8266,35.448,Paid
8267,8267,19.98,Paid
8268,8268,69.375,Paid
8269,8269,31.68,Paid
8270,8270,2003.168,Paid
8271,8271,9.344,Paid
8272,8272,2563.056,Paid
8273,8273,387.136,Paid
8274,8274,3.424,Paid
8275,8275,1085.42,Paid
8276,8276,43.056,Paid
8277,8277,3.762,Paid
8278,8278,34.86,Paid
8279,8279,432.456,Pending
8280,8280,675.06,Paid
8281,8281,65.232,Paid
8282,8282,207.0,Paid
8283,8283,600.53,Paid
8284,8284,59.904,Paid
8285,8285,637.44,Paid
8286,8286,51.756,Paid
8287,8287,31.104,Paid
8288,8288,47.96,Paid
8289,8289,158.928,Paid
8290,8290,211.248,Paid
8291,8291,5.552,Paid
8292,8292,2.952,Paid
8293,8293,10.332,Paid
8294,8294,18.368,Paid
8295,8295,299.9,Paid
8296,8296,26.55,Paid
8297,8297,111.98,Paid
8298,8298,4.928,Paid
8299,8299,11.784,Paid
8300,8300,7.98,Paid
8301,8301,180.96,Paid
8302,8302,1649.95,Pending
8303,8303,362.352,Pending
8304,8304,73.584,Paid
8305,8305,486.368,Paid
8306,8306,32.4,Paid
8307,8307,41.86,Paid
8308,8308,77.56,Paid
8309,8309,37.17,Pending
8310,8310,137.352,Paid
8311,8311,376.509,Paid
8312,8312,62.72,Paid
8313,8313,2939.93,Paid
8314,8314,512.358,Paid
8315,8315,3.488,Paid
8316,8316,22.288,Paid
8317,8317,16.032,Paid
8318,8318,1.752,Paid
8319,8319,20.992,Paid
8320,8320,11.21,Paid
8321,8321,45.04,Paid
8322,8322,15.624,Paid
8323,8323,8.74,Paid
8324,8324,44.75,Paid
8325,8325,61.68,Paid
8326,8326,158.376,Paid
8327,8327,2.864,Paid
8328,8328,94.192,Paid
8329,8329,143.7,Pending
8330,8330,6.48,Paid
8331,8331,7.88,Paid
8332,8332,11.21,Paid
8333,8333,354.9,Paid
8334,8334,17.94,Paid
8335,8335,51.8,Paid
8336,8336,299.52,Paid
8337,8337,7.7,Paid
8338,8338,23.92,Pending
8339,8339,498.0,Paid
8340,8340,436.704,Paid
8341,8341,32.4,Paid
8342,8342,61.44,Paid
8343,8343,73.36,Paid
8344,8344,59.2,Paid
8345,8345,32.952,Paid
8346,8346,218.376,Paid
8347,8347,31.4,Paid
8348,8348,9.48,Paid
8349,8349,209.5,Paid
8350,8350,24.3,Paid
8351,8351,6.48,Pending
8352,8352,32.448,Paid
8353,8353,26.388,Paid
8354,8354,373.47,Paid
8355,8355,64.2,Paid
8356,8356,8.0,Paid
8357,8357,186.54,Pending
8358,8358,87.08,Paid
8359,8359,105.584,Paid
8360,8360,217.44,Paid
8361,8361,31.744,Paid
8362,8362,5.432,Paid
8363,8363,913.43,Paid
8364,8364,372.144,Paid
8365,8365,751.984,Pending
8366,8366,604.768,Paid
8367,8367,27.36,Paid
8368,8368,20.56,Paid
8369,8369,83.92,Paid
8370,8370,902.712,Paid
8371,8371,120.666,Paid
8372,8372,4.984,Paid
8373,8373,82.26,Pending
8374,8374,29.74,Paid
8375,8375,87.36,Pending
8376,8376,56.16,Paid
8377,8377,64.384,Paid
8378,8378,64.784,Paid
8379,8379,15.552,Pending
8380,8380,223.888,Paid
8381,8381,10.896,Paid
8382,8382,84.784,Paid
8383,8383,241.5,Paid
8384,8384,59.97,Paid
8385,8385,13.36,Pending
8386,8386,11.808,Pending
8387,8387,16.24,Paid
8388,8388,77.55,Paid
8389,8389,76.12,Paid
8390,8390,17.184,Paid
8391,8391,11.76,Paid
8392,8392,27.46,Paid
8393,8393,137.94,Paid
8394,8394,111.15,Pending
8395,8395,901.95,Paid
8396,8396,366.009,Paid
8397,8397,310.688,Paid
8398,8398,7.68,Paid
8399,8399,155.372,Paid
8400,8400,10.744,Paid
8401,8401,232.4,Paid
8402,8402,164.646,Paid
8403,8403,22.68,Paid
8404,8404,105.52,Pending
8405,8405,83.92,Paid
8406,8406,141.9,Paid
8407,8407,39.98,Paid
8408,8408,28.91,Paid
8409,8409,174.95,Paid
8410,8410,110.528,Paid
8411,8411,630.024,Paid
8412,8412,27.86,Paid
8413,8413,933.408,Paid
8414,8414,51.84,Paid
8415,8415,165.6,Paid
8416,8416,106.32,Paid
8417,8417,147.92,Paid
8418,8418,104.28,Paid
8419,8419,286.85,Paid
8420,8420,66.96,Paid
8421,8421,199.98,Paid
8422,8422,45.0,Paid
8423,8423,17.9,Paid
8424,8424,40.48,Paid
8425,8425,2154.9,Paid
8426,8426,18.432,Paid
8427,8427,10.944,Paid
8428,8428,4.36,Paid
