Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,estimated_stock_after_sales,inventory_to_demand_ratio,forecast_error,absolute_forecast_error,stockout_risk,high_demand,discount_applied,price_difference_competitor
2023-10-10,S001,P0016,Toys,East,228,145,81,145.72,28.01,5,Rainy,1,25.17,Spring,83,1.5646445237441668,0.7199999999999989,0.7199999999999989,0,1,1,2.84
2023-10-10,S001,P0017,Electronics,East,291,102,50,97.53,68.83,15,Snowy,0,71.19,Spring,189,2.9836973239003384,-4.469999999999999,4.469999999999999,0,0,1,-2.3599999999999994
2023-10-10,S001,P0018,Furniture,West,335,205,147,216.17,38.81,20,Cloudy,1,37.62,Spring,130,1.5497062497108758,11.169999999999987,11.169999999999987,0,1,1,1.1900000000000048
2023-10-10,S001,P0019,Furniture,North,153,116,139,126.16,92.79,15,Sunny,1,96.57,Spring,37,1.2127457197209892,10.159999999999997,10.159999999999997,0,1,1,-3.779999999999987
2023-10-10,S001,P0020,Electronics,East,187,70,125,64.44,45.22,10,Sunny,1,44.79,Winter,117,2.9019242706393547,-5.560000000000002,5.560000000000002,0,0,1,0.4299999999999997
2023-10-10,S002,P0001,Furniture,East,337,191,40,192.21,11.3,10,Sunny,1,12.95,Autumn,146,1.7532906716612038,1.210000000000008,1.210000000000008,0,1,1,-1.6499999999999986
2023-10-10,S002,P0002,Toys,North,222,171,163,163.4,52.17,15,Snowy,0,56.96,Autumn,51,1.3586291309669525,-7.599999999999994,7.599999999999994,0,1,1,-4.789999999999999
2023-10-10,S002,P0003,Groceries,East,477,183,47,198.51,12.22,5,Cloudy,0,9.55,Summer,294,2.402901617047,15.509999999999993,15.509999999999993,0,1,1,2.67
2023-10-10,S002,P0004,Groceries,North,462,231,110,229.23,51.7,5,Cloudy,1,48.69,Summer,231,2.0154430048422984,-1.7700000000000102,1.7700000000000102,0,1,1,3.010000000000005
2023-10-10,S002,P0005,Clothing,West,187,101,28,101.15,21.92,5,Snowy,0,17.99,Autumn,86,1.8487394957983192,0.1500000000000056,0.1500000000000056,0,0,1,3.9300000000000033
2023-10-10,S002,P0006,Electronics,South,81,23,31,13.17,49.35,20,Rainy,0,47.8,Spring,58,6.150341685649202,-9.83,9.83,0,0,1,1.5500000000000045
2023-10-10,S002,P0007,Furniture,South,82,18,68,26.05,56.65,20,Cloudy,0,51.81,Winter,64,3.147792706333973,8.05,8.05,0,0,1,4.839999999999996
2023-10-10,S002,P0008,Electronics,East,161,92,197,98.94,83.23,5,Sunny,0,79.25,Summer,69,1.6272488376794016,6.939999999999998,6.939999999999998,0,0,1,3.980000000000004
2023-10-10,S002,P0009,Groceries,South,78,12,43,19.77,45.88,5,Snowy,1,46.8,Winter,66,3.945371775417299,7.77,7.77,0,0,1,-0.9199999999999946
2023-10-10,S002,P0010,Clothing,South,279,97,53,104.84,43.36,10,Snowy,1,44.01,Summer,182,2.661198016024418,7.840000000000003,7.840000000000003,0,0,1,-0.6499999999999986
2023-10-10,S002,P0011,Electronics,South,453,218,139,236.33,65.83,20,Rainy,1,62.07,Spring,235,1.916811238522405,18.330000000000013,18.330000000000013,0,1,1,3.759999999999998
2023-10-10,S002,P0012,Toys,South,82,69,176,75.37,34.83,20,Snowy,0,31.57,Spring,13,1.0879660342311264,6.3700000000000045,6.3700000000000045,0,0,1,3.259999999999998
2023-10-10,S002,P0013,Toys,South,79,67,158,73.99,72.34,5,Sunny,0,71.33,Summer,12,1.0677118529531018,6.989999999999995,6.989999999999995,0,0,1,1.0100000000000051
2023-10-10,S002,P0014,Electronics,South,373,283,28,288.8,25.95,0,Sunny,1,23.05,Spring,90,1.2915512465373962,5.800000000000011,5.800000000000011,0,1,0,2.8999999999999986
2023-10-10,S002,P0015,Toys,East,414,153,182,149.78,30.46,15,Snowy,0,32.35,Winter,261,2.7640539457871545,-3.219999999999999,3.219999999999999,0,1,1,-1.8900000000000008
2023-10-10,S002,P0016,Furniture,North,166,54,161,53.34,14.34,15,Snowy,1,13.68,Autumn,112,3.112110986126734,-0.6599999999999966,0.6599999999999966,0,0,1,0.6600000000000001
2023-10-10,S002,P0017,Electronics,West,118,39,45,33.38,41.41,20,Rainy,1,40.72,Autumn,79,3.53505092869982,-5.619999999999997,5.619999999999997,0,0,1,0.6899999999999977
2023-10-10,S002,P0018,Furniture,West,171,133,129,142.07,13.55,0,Snowy,0,11.2,Summer,38,1.2036320123882591,9.069999999999991,9.069999999999991,0,1,0,2.3500000000000014
2023-10-10,S002,P0019,Toys,North,278,151,35,148.73,59.15,0,Rainy,1,54.92,Autumn,127,1.869158878504673,-2.2700000000000102,2.2700000000000102,0,1,0,4.229999999999997
2023-10-10,S002,P0020,Clothing,West,139,45,163,51.47,66.49,10,Rainy,0,68.04,Spring,94,2.7006022925976296,6.469999999999999,6.469999999999999,0,0,1,-1.5500000000000114
2023-10-10,S003,P0001,Furniture,West,488,26,80,22.55,89.0,15,Sunny,1,90.84,Winter,462,21.64079822616408,-3.4499999999999997,3.4499999999999997,0,0,1,-1.8400000000000036
2023-10-10,S003,P0002,Toys,West,248,134,158,130.25,51.2,10,Rainy,0,48.91,Summer,114,1.9040307101727447,-3.75,3.75,0,1,1,2.2900000000000063
2023-10-10,S003,P0003,Furniture,North,114,19,193,27.22,71.16,20,Rainy,0,71.96,Spring,95,4.1880969875091845,8.219999999999999,8.219999999999999,0,0,1,-0.7999999999999972
2023-10-10,S003,P0004,Groceries,North,171,36,115,40.04,93.78,20,Cloudy,1,91.04,Summer,135,4.270729270729271,4.039999999999999,4.039999999999999,0,0,1,2.739999999999995
2023-10-10,S003,P0005,Groceries,West,399,142,129,132.12,26.83,0,Snowy,0,22.61,Summer,257,3.0199818346957312,-9.879999999999995,9.879999999999995,0,1,0,4.219999999999999
2023-10-10,S003,P0006,Groceries,West,143,15,109,20.62,78.78,5,Rainy,1,78.38,Autumn,128,6.935014548981571,5.620000000000001,5.620000000000001,0,0,1,0.4000000000000057
2023-10-10,S003,P0007,Furniture,East,298,135,196,140.99,78.91,15,Cloudy,1,83.78,Spring,163,2.113625079792893,5.990000000000009,5.990000000000009,0,1,1,-4.8700000000000045
2023-10-10,S003,P0008,Clothing,East,360,131,95,123.54,22.47,0,Snowy,1,18.18,Autumn,229,2.9140359397765905,-7.459999999999994,7.459999999999994,0,1,0,4.289999999999999
2023-10-10,S003,P0009,Toys,West,330,130,149,132.17,86.46,10,Cloudy,0,86.01,Spring,200,2.496784444276311,2.1699999999999875,2.1699999999999875,0,1,1,0.4499999999999886
2023-10-10,S003,P0010,Furniture,West,441,163,196,164.2,88.08,15,Rainy,1,84.61,Winter,278,2.6857490864799027,1.1999999999999886,1.1999999999999886,0,1,1,3.469999999999999
2023-10-10,S003,P0011,Groceries,North,134,56,90,62.16,11.91,10,Sunny,1,11.07,Autumn,78,2.155727155727156,6.159999999999997,6.159999999999997,0,0,1,0.8399999999999999
2023-10-10,S003,P0012,Groceries,East,171,15,114,31.96,83.54,20,Rainy,1,85.93,Summer,156,5.350438047559449,16.96,16.96,0,0,1,-2.390000000000001
2023-10-10,S003,P0013,Furniture,North,336,215,50,206.44,14.77,20,Sunny,1,18.97,Spring,121,1.6275915520248014,-8.560000000000002,8.560000000000002,0,1,1,-4.199999999999999
2023-10-10,S003,P0014,Clothing,East,84,35,151,33.03,58.65,20,Sunny,1,59.77,Summer,49,2.5431425976385102,-1.9699999999999989,1.9699999999999989,0,0,1,-1.1200000000000043
2023-10-10,S003,P0015,Groceries,South,399,255,104,260.75,68.31,5,Snowy,0,64.47,Autumn,144,1.5302013422818792,5.75,5.75,0,1,1,3.8400000000000034
2023-10-10,S003,P0016,Furniture,East,123,82,173,85.05,99.27,20,Cloudy,1,100.54,Winter,41,1.4462081128747797,3.049999999999997,3.049999999999997,0,0,1,-1.2700000000000102
2023-10-10,S003,P0017,Groceries,North,326,158,119,173.23,71.79,20,Sunny,0,74.43,Winter,168,1.881891127402875,15.22999999999999,15.22999999999999,0,1,1,-2.640000000000001
2023-10-10,S003,P0018,Clothing,West,496,230,113,242.5,46.14,10,Cloudy,1,47.44,Autumn,266,2.045360824742268,12.5,12.5,0,1,1,-1.2999999999999972
2023-10-10,S003,P0019,Electronics,East,394,309,101,302.5,96.61,10,Snowy,0,97.71,Winter,85,1.3024793388429752,-6.5,6.5,0,1,1,-1.0999999999999943
2023-10-10,S003,P0020,Clothing,South,373,74,159,81.88,41.6,0,Snowy,0,43.2,Autumn,299,4.555446995603322,7.8799999999999955,7.8799999999999955,0,0,0,-1.6000000000000014
2023-10-10,S004,P0001,Clothing,East,87,80,182,98.27,41.95,15,Cloudy,1,41.0,Spring,7,0.8853159662155287,18.27,18.27,1,0,1,0.9500000000000028
2023-10-10,S004,P0002,Electronics,North,107,37,56,42.68,83.56,20,Cloudy,1,88.34,Spring,70,2.507029053420806,5.68,5.68,0,0,1,-4.780000000000001
2023-10-10,S004,P0003,Clothing,North,487,73,154,69.93,71.03,10,Sunny,1,71.99,Summer,414,6.964106964106963,-3.069999999999993,3.069999999999993,0,0,1,-0.9599999999999936
2023-10-10,S004,P0004,Electronics,South,101,98,132,88.4,81.75,5,Sunny,0,83.4,Winter,3,1.1425339366515836,-9.599999999999994,9.599999999999994,0,0,1,-1.6500000000000057
2023-10-10,S004,P0005,Groceries,South,378,352,27,365.01,87.72,15,Sunny,0,86.23,Winter,26,1.0355880660803811,13.009999999999993,13.009999999999993,0,1,1,1.4899999999999949
2023-10-10,S004,P0006,Toys,East,218,216,191,225.93,79.46,20,Cloudy,0,78.98,Autumn,2,0.964900632939406,9.930000000000009,9.930000000000009,1,1,1,0.4799999999999897
2023-10-10,S004,P0007,Electronics,North,364,171,116,177.92,94.14,5,Snowy,0,89.48,Winter,193,2.045863309352518,6.919999999999988,6.919999999999988,0,1,1,4.659999999999997
2023-10-10,S004,P0008,Furniture,South,465,60,135,77.23,15.51,10,Sunny,0,13.94,Autumn,405,6.020976304544866,17.230000000000004,17.230000000000004,0,0,1,1.5700000000000005
2023-10-10,S004,P0009,Clothing,East,230,220,184,232.39,62.99,15,Snowy,0,60.69,Winter,10,0.9897155643530272,12.389999999999986,12.389999999999986,1,1,1,2.3000000000000043
2023-10-10,S004,P0010,Furniture,East,143,37,175,53.81,79.51,15,Snowy,1,80.04,Spring,106,2.6574986062070245,16.810000000000002,16.810000000000002,0,0,1,-0.5300000000000011
2023-10-10,S004,P0011,Toys,East,391,268,112,265.31,48.2,20,Cloudy,0,51.02,Spring,123,1.4737476913798953,-2.6899999999999977,2.6899999999999977,0,1,1,-2.8200000000000003
2023-10-10,S004,P0012,Furniture,North,313,271,101,277.56,50.86,5,Cloudy,0,50.23,Summer,42,1.1276841043378008,6.560000000000002,6.560000000000002,0,1,1,0.6300000000000026
2023-10-10,S004,P0013,Toys,West,366,64,114,76.52,31.49,15,Cloudy,0,32.16,Winter,302,4.783063251437533,12.519999999999996,12.519999999999996,0,0,1,-0.6699999999999982
2023-10-10,S004,P0014,Electronics,North,99,32,180,47.06,80.59,20,Snowy,0,77.73,Summer,67,2.1036974075648107,15.060000000000002,15.060000000000002,0,0,1,2.8599999999999994
2023-10-10,S004,P0015,Electronics,North,357,315,126,325.61,68.44,10,Rainy,0,67.61,Summer,42,1.0964036731058628,10.610000000000014,10.610000000000014,0,1,1,0.8299999999999983
2023-10-10,S004,P0016,Toys,North,342,198,174,213.35,16.04,5,Sunny,1,20.64,Spring,144,1.6029997656433093,15.349999999999994,15.349999999999994,0,1,1,-4.600000000000001
2023-10-10,S004,P0017,Electronics,North,230,24,143,22.54,22.58,0,Snowy,1,25.52,Spring,206,10.20408163265306,-1.4600000000000009,1.4600000000000009,0,0,0,-2.9400000000000013
2023-10-10,S004,P0018,Groceries,East,418,129,179,127.44,37.61,0,Snowy,0,39.52,Summer,289,3.279974890144382,-1.5600000000000025,1.5600000000000025,0,1,0,-1.910000000000004
2023-10-10,S004,P0019,Groceries,East,51,49,124,60.98,57.2,10,Snowy,0,57.44,Summer,2,0.8363397835355855,11.979999999999997,11.979999999999997,1,0,1,-0.2399999999999948
2023-10-10,S004,P0020,Furniture,South,221,98,180,92.57,30.1,5,Snowy,0,32.23,Winter,123,2.387382521335206,-5.430000000000007,5.430000000000007,0,0,1,-2.1299999999999955
2023-10-10,S005,P0001,Groceries,North,425,317,180,319.92,50.75,5,Rainy,0,49.75,Autumn,108,1.3284571142785695,2.920000000000016,2.920000000000016,0,1,1,1.0
2023-10-10,S005,P0002,Clothing,East,298,165,144,166.25,88.98,0,Cloudy,0,88.07,Spring,133,1.7924812030075188,1.25,1.25,0,1,0,0.9100000000000108
2023-10-10,S005,P0003,Groceries,West,275,137,68,149.34,53.71,0,Cloudy,1,53.07,Summer,138,1.841435650194188,12.340000000000003,12.340000000000003,0,1,0,0.6400000000000006
2023-10-10,S005,P0004,Furniture,North,287,267,21,283.75,98.45,10,Cloudy,1,103.44,Winter,20,1.011453744493392,16.75,16.75,0,1,1,-4.989999999999995
2023-10-10,S005,P0005,Clothing,East,121,40,193,41.18,89.33,0,Rainy,0,92.9,Autumn,81,2.938319572608062,1.1799999999999995,1.1799999999999995,0,0,0,-3.5700000000000074
2023-10-10,S005,P0006,Clothing,South,447,136,28,146.87,75.61,20,Snowy,1,74.73,Autumn,311,3.043507864097501,10.870000000000005,10.870000000000005,0,1,1,0.8799999999999955
2023-10-10,S005,P0007,Electronics,West,427,132,35,149.74,11.52,10,Snowy,0,14.86,Autumn,295,2.8516094563910777,17.74000000000001,17.74000000000001,0,1,1,-3.34
2023-10-10,S005,P0008,Furniture,West,306,255,61,246.64,49.83,10,Sunny,0,54.68,Autumn,51,1.2406746675316251,-8.360000000000014,8.360000000000014,0,1,1,-4.850000000000001
2023-10-10,S005,P0009,Clothing,South,86,36,58,43.45,63.76,5,Rainy,1,59.34,Winter,50,1.9792865362485612,7.450000000000003,7.450000000000003,0,0,1,4.419999999999995
2023-10-10,S005,P0010,Furniture,South,453,349,114,368.09,62.83,15,Rainy,1,61.43,Winter,104,1.2306772800130403,19.08999999999997,19.08999999999997,0,1,1,1.3999999999999986
2023-10-10,S005,P0011,Furniture,West,192,90,85,108.44,52.94,10,Cloudy,1,53.54,Autumn,102,1.7705643673921063,18.44,18.44,0,0,1,-0.6000000000000014
2023-10-10,S005,P0012,Electronics,West,391,162,125,171.7,63.92,0,Rainy,0,61.92,Spring,229,2.277227722772277,9.699999999999989,9.699999999999989,0,1,0,2.0
2023-10-10,S005,P0013,Electronics,North,63,9,32,9.09,63.57,0,Cloudy,0,64.29,Summer,54,6.930693069306931,0.0899999999999998,0.0899999999999998,0,0,0,-0.720000000000006
2023-10-10,S005,P0014,Toys,South,320,220,137,232.33,96.29,15,Cloudy,0,96.76,Autumn,100,1.3773511815090602,12.330000000000013,12.330000000000013,0,1,1,-0.4699999999999988
2023-10-10,S005,P0015,Groceries,South,324,183,71,190.08,96.33,15,Snowy,1,93.81,Winter,141,1.7045454545454544,7.0800000000000125,7.0800000000000125,0,1,1,2.519999999999996
2023-10-10,S005,P0016,Groceries,West,95,61,150,60.16,19.85,10,Rainy,0,24.35,Autumn,34,1.579122340425532,-0.8400000000000034,0.8400000000000034,0,0,1,-4.5
2023-10-10,S005,P0017,Electronics,South,66,40,194,39.75,17.16,5,Rainy,0,12.2,Summer,26,1.660377358490566,-0.25,0.25,0,0,1,4.960000000000001
2023-10-10,S005,P0018,Groceries,East,152,5,156,4.17,92.01,0,Sunny,0,93.54,Spring,147,36.45083932853717,-0.8300000000000001,0.8300000000000001,0,0,0,-1.5300000000000011
2023-10-10,S005,P0019,Furniture,West,349,273,21,285.06,17.0,15,Rainy,0,20.58,Winter,76,1.224303655370799,12.060000000000002,12.060000000000002,0,1,1,-3.5799999999999983
2023-10-10,S005,P0020,Electronics,East,209,49,174,41.58,42.21,10,Snowy,1,40.63,Autumn,160,5.026455026455027,-7.420000000000002,7.420000000000002,0,0,1,1.5799999999999983
2023-10-11,S001,P0001,Groceries,South,50,17,115,22.48,12.94,20,Sunny,0,16.46,Winter,33,2.224199288256228,5.48,5.48,0,0,1,-3.5200000000000014
2023-10-11,S001,P0002,Furniture,South,118,36,158,28.71,59.22,0,Sunny,0,55.66,Summer,82,4.110066179031696,-7.289999999999999,7.289999999999999,0,0,0,3.5600000000000023
2023-10-11,S001,P0003,Groceries,West,286,23,123,16.34,47.46,0,Rainy,0,48.79,Autumn,263,17.503059975520195,-6.66,6.66,0,0,0,-1.3299999999999983
2023-10-11,S001,P0004,Furniture,North,239,48,20,43.58,48.18,0,Cloudy,1,50.07,Autumn,191,5.4841670491050944,-4.420000000000002,4.420000000000002,0,0,0,-1.8900000000000008
2023-10-11,S001,P0005,Electronics,East,167,126,154,132.59,75.76,10,Sunny,1,75.75,Spring,41,1.2595218342258088,6.590000000000003,6.590000000000003,0,1,1,0.0100000000000051
2023-10-11,S001,P0006,Furniture,South,163,46,25,65.89,67.9,15,Sunny,1,65.49,Winter,117,2.473820003035362,19.89,19.89,0,0,1,2.410000000000011
2023-10-11,S001,P0007,Furniture,North,464,144,113,157.26,68.63,20,Cloudy,1,71.69,Spring,320,2.950527788375938,13.259999999999993,13.259999999999993,0,1,1,-3.0600000000000023
2023-10-11,S001,P0008,Furniture,North,448,227,33,240.06,89.5,15,Snowy,0,89.83,Autumn,221,1.8662001166375075,13.060000000000002,13.060000000000002,0,1,1,-0.3299999999999983
2023-10-11,S001,P0009,Toys,South,396,198,30,203.99,47.17,20,Cloudy,0,43.82,Autumn,198,1.941271630962302,5.990000000000009,5.990000000000009,0,1,1,3.3500000000000014
2023-10-11,S001,P0010,Toys,South,392,74,127,75.03,40.48,10,Rainy,0,42.98,Winter,318,5.224576835932294,1.0300000000000011,1.0300000000000011,0,0,1,-2.5
2023-10-11,S001,P0011,Toys,East,196,149,144,156.57,79.66,10,Rainy,1,78.03,Autumn,47,1.2518362393817462,7.569999999999993,7.569999999999993,0,1,1,1.6299999999999957
2023-10-11,S001,P0012,Toys,North,224,99,142,110.44,34.13,10,Snowy,0,35.86,Spring,125,2.028250633828323,11.439999999999998,11.439999999999998,0,0,1,-1.7299999999999969
2023-10-11,S001,P0013,Furniture,South,135,96,127,108.97,63.14,0,Snowy,0,60.82,Autumn,39,1.238873084335138,12.97,12.97,0,0,0,2.3200000000000003
2023-10-11,S001,P0014,Groceries,South,419,110,122,119.24,94.77,20,Rainy,0,91.17,Winter,309,3.5139215028513924,9.239999999999997,9.239999999999997,0,1,1,3.5999999999999943
2023-10-11,S001,P0015,Groceries,North,65,51,73,63.06,62.22,0,Rainy,1,62.45,Autumn,14,1.0307643514113545,12.060000000000002,12.060000000000002,0,0,0,-0.2300000000000039
2023-10-11,S001,P0016,Furniture,South,223,186,59,200.07,87.14,10,Cloudy,0,84.33,Spring,37,1.1146098865397112,14.069999999999991,14.069999999999991,0,1,1,2.8100000000000023
2023-10-11,S001,P0017,Groceries,South,436,371,117,378.0,79.25,5,Sunny,1,82.96,Winter,65,1.1534391534391537,7.0,7.0,0,1,1,-3.7099999999999937
2023-10-11,S001,P0018,Toys,East,221,46,29,59.86,70.49,10,Sunny,0,66.15,Summer,175,3.691947878382893,13.86,13.86,0,0,1,4.339999999999989
2023-10-11,S001,P0019,Clothing,South,86,37,178,34.88,25.13,20,Snowy,1,25.68,Spring,49,2.465596330275229,-2.119999999999997,2.119999999999997,0,0,1,-0.5500000000000007
2023-10-11,S001,P0020,Electronics,North,260,73,193,64.55,98.78,10,Cloudy,1,98.24,Spring,187,4.027885360185903,-8.450000000000003,8.450000000000003,0,0,1,0.5400000000000063
2023-10-11,S002,P0001,Toys,South,109,38,60,48.75,53.88,10,Rainy,0,50.69,Summer,71,2.235897435897436,10.75,10.75,0,0,1,3.190000000000005
2023-10-11,S002,P0002,Furniture,North,451,271,42,268.39,24.89,0,Cloudy,1,27.51,Winter,180,1.680390476545326,-2.6100000000000136,2.6100000000000136,0,1,0,-2.620000000000001
2023-10-11,S002,P0003,Groceries,North,384,185,82,204.81,72.85,5,Snowy,0,68.15,Winter,199,1.874908451735755,19.81,19.81,0,1,1,4.699999999999989
2023-10-11,S002,P0004,Groceries,North,180,45,24,56.96,47.27,20,Sunny,1,50.7,Summer,135,3.1601123595505616,11.96,11.96,0,0,1,-3.43
2023-10-11,S002,P0005,Electronics,North,191,134,34,124.12,73.09,15,Sunny,1,77.78,Winter,57,1.5388333870447952,-9.879999999999995,9.879999999999995,0,1,1,-4.689999999999998
2023-10-11,S002,P0006,Groceries,North,454,245,27,245.83,51.91,10,Cloudy,0,48.8,Winter,209,1.8468047024366432,0.8300000000000125,0.8300000000000125,0,1,1,3.1099999999999994
2023-10-11,S002,P0007,Electronics,West,244,212,57,202.46,91.44,20,Rainy,0,95.39,Summer,32,1.2051763311271362,-9.539999999999992,9.539999999999992,0,1,1,-3.950000000000003
2023-10-11,S002,P0008,Clothing,East,469,466,180,462.67,84.49,5,Snowy,1,81.23,Winter,3,1.013681457626386,-3.329999999999984,3.329999999999984,0,1,1,3.259999999999991
2023-10-11,S002,P0009,Furniture,South,137,54,48,59.85,67.73,10,Snowy,1,64.05,Winter,83,2.2890559732665,5.850000000000001,5.850000000000001,0,0,1,3.680000000000007
2023-10-11,S002,P0010,Electronics,West,412,101,31,98.71,31.2,0,Rainy,1,30.05,Autumn,311,4.173842569141931,-2.2900000000000063,2.2900000000000063,0,0,0,1.1499999999999986
2023-10-11,S002,P0011,Furniture,East,97,89,81,87.36,40.9,15,Sunny,0,38.2,Winter,8,1.1103479853479854,-1.6400000000000006,1.6400000000000006,0,0,1,2.699999999999996
2023-10-11,S002,P0012,Groceries,South,150,135,29,133.9,83.84,5,Cloudy,1,85.49,Spring,15,1.1202389843166545,-1.0999999999999943,1.0999999999999943,0,1,1,-1.6499999999999917
2023-10-11,S002,P0013,Electronics,East,429,346,151,348.89,35.68,10,Sunny,1,38.41,Winter,83,1.2296139184270114,2.8899999999999864,2.8899999999999864,0,1,1,-2.729999999999997
2023-10-11,S002,P0014,Groceries,West,208,168,80,174.77,53.03,5,Cloudy,0,56.99,Autumn,40,1.1901356067975053,6.77000000000001,6.77000000000001,0,1,1,-3.960000000000001
2023-10-11,S002,P0015,Groceries,North,86,52,127,56.34,77.73,20,Cloudy,0,73.41,Spring,34,1.526446574369897,4.340000000000003,4.340000000000003,0,0,1,4.320000000000007
2023-10-11,S002,P0016,Groceries,North,250,233,40,226.49,28.21,0,Rainy,0,23.33,Autumn,17,1.1038014923396176,-6.509999999999991,6.509999999999991,0,1,0,4.880000000000003
2023-10-11,S002,P0017,Furniture,West,239,216,186,214.16,12.51,0,Sunny,1,11.12,Autumn,23,1.115988046320508,-1.8400000000000036,1.8400000000000036,0,1,0,1.3900000000000006
2023-10-11,S002,P0018,Groceries,North,213,207,144,219.98,11.89,5,Rainy,1,7.28,Spring,6,0.968269842712974,12.97999999999999,12.97999999999999,1,1,1,4.61
2023-10-11,S002,P0019,Furniture,East,483,383,183,375.69,18.22,0,Snowy,1,18.78,Summer,100,1.285634432643935,-7.310000000000002,7.310000000000002,0,1,0,-0.5600000000000023
2023-10-11,S002,P0020,Furniture,South,201,165,159,183.11,54.19,10,Cloudy,0,57.22,Spring,36,1.0977008355633224,18.110000000000014,18.110000000000014,0,1,1,-3.030000000000001
2023-10-11,S003,P0001,Groceries,South,192,67,154,84.86,17.89,0,Rainy,0,20.67,Autumn,125,2.262550082488805,17.86,17.86,0,0,0,-2.780000000000001
2023-10-11,S003,P0002,Electronics,East,70,31,154,28.76,39.49,15,Rainy,0,38.75,Summer,39,2.433936022253129,-2.2399999999999984,2.2399999999999984,0,0,1,0.740000000000002
2023-10-11,S003,P0003,Clothing,South,447,19,163,25.97,84.69,20,Rainy,1,87.3,Spring,428,17.212167886022335,6.969999999999999,6.969999999999999,0,0,1,-2.6099999999999994
2023-10-11,S003,P0004,Groceries,East,197,115,188,111.79,41.42,10,Snowy,0,42.28,Summer,82,1.7622327578495391,-3.2099999999999937,3.2099999999999937,0,1,1,-0.8599999999999994
2023-10-11,S003,P0005,Clothing,West,403,170,167,180.01,73.08,0,Cloudy,0,72.88,Winter,233,2.238764513082607,10.009999999999993,10.009999999999993,0,1,0,0.2000000000000028
2023-10-11,S003,P0006,Furniture,North,387,74,102,86.17,93.94,0,Snowy,1,90.39,Summer,313,4.491122200301729,12.170000000000002,12.170000000000002,0,0,0,3.549999999999997
2023-10-11,S003,P0007,Furniture,South,228,199,23,215.72,11.56,15,Cloudy,1,16.52,Summer,29,1.056925644353792,16.72,16.72,0,1,1,-4.959999999999999
2023-10-11,S003,P0008,Electronics,West,446,263,170,277.31,43.21,0,Rainy,1,46.42,Autumn,183,1.6083083913310017,14.310000000000002,14.310000000000002,0,1,0,-3.210000000000001
2023-10-11,S003,P0009,Clothing,South,354,36,157,52.5,60.26,0,Cloudy,0,64.94,Autumn,318,6.742857142857143,16.5,16.5,0,0,0,-4.68
2023-10-11,S003,P0010,Clothing,East,481,288,160,281.78,18.77,5,Snowy,0,21.58,Summer,193,1.7070054652565834,-6.220000000000027,6.220000000000027,0,1,1,-2.8099999999999987
2023-10-11,S003,P0011,Groceries,West,100,68,106,78.14,87.27,10,Cloudy,1,85.33,Spring,32,1.279754287176862,10.14,10.14,0,0,1,1.9399999999999975
2023-10-11,S003,P0012,Furniture,South,112,55,94,51.75,99.83,15,Sunny,1,100.87,Winter,57,2.1642512077294684,-3.25,3.25,0,0,1,-1.0400000000000065
2023-10-11,S003,P0013,Toys,West,199,31,55,42.63,32.66,5,Sunny,1,28.62,Spring,168,4.668074126202205,11.630000000000004,11.630000000000004,0,0,1,4.039999999999996
2023-10-11,S003,P0014,Furniture,West,299,5,83,4.56,28.32,5,Cloudy,1,25.06,Spring,294,65.5701754385965,-0.4400000000000004,0.4400000000000004,0,0,1,3.2600000000000016
2023-10-11,S003,P0015,Clothing,East,429,90,196,88.03,76.45,10,Cloudy,1,79.65,Winter,339,4.873338634556402,-1.9699999999999989,1.9699999999999989,0,0,1,-3.200000000000003
2023-10-11,S003,P0016,Toys,East,103,27,169,34.45,28.22,5,Snowy,1,33.19,Autumn,76,2.989840348330914,7.450000000000003,7.450000000000003,0,0,1,-4.969999999999999
2023-10-11,S003,P0017,Clothing,South,150,21,25,11.27,99.5,0,Rainy,1,97.01,Autumn,129,13.309671694764862,-9.73,9.73,0,0,0,2.489999999999995
2023-10-11,S003,P0018,Furniture,West,144,45,159,50.69,56.22,5,Cloudy,0,59.24,Spring,99,2.840797001380943,5.689999999999998,5.689999999999998,0,0,1,-3.020000000000003
2023-10-11,S003,P0019,Electronics,West,197,107,124,107.45,54.73,20,Snowy,1,56.15,Summer,90,1.8334108887854816,0.4500000000000028,0.4500000000000028,0,0,1,-1.4200000000000017
2023-10-11,S003,P0020,Furniture,North,121,107,96,124.92,30.58,15,Sunny,1,27.27,Autumn,14,0.968619916746718,17.92,17.92,1,0,1,3.3099999999999987
2023-10-11,S004,P0001,Toys,North,362,67,136,79.96,65.33,5,Cloudy,1,69.66,Spring,295,4.5272636318159085,12.959999999999994,12.959999999999994,0,0,1,-4.329999999999998
2023-10-11,S004,P0002,Furniture,East,469,393,118,400.51,81.25,0,Sunny,0,78.36,Winter,76,1.1710069661181994,7.509999999999991,7.509999999999991,0,1,0,2.890000000000001
2023-10-11,S004,P0003,Groceries,East,410,371,49,368.21,54.01,15,Rainy,0,49.87,Winter,39,1.1134950164308413,-2.7900000000000205,2.7900000000000205,0,1,1,4.140000000000001
2023-10-11,S004,P0004,Toys,North,455,358,33,374.08,57.97,15,Cloudy,0,55.64,Autumn,97,1.2163173652694612,16.079999999999984,16.079999999999984,0,1,1,2.3299999999999983
